row_id,column,issue_type,details
r00317,PROVINCE,missing_value,p=0.19
r00324,PROVINCE,missing_value,p=0.19
r00336,PROVINCE,missing_value,p=0.19
r00338,PROVINCE,missing_value,p=0.19
r00342,PROVINCE,missing_value,p=0.19
r00345,PROVINCE,missing_value,p=0.19
r00347,PROVINCE,missing_value,p=0.19
r00351,PROVINCE,missing_value,p=0.19
r00352,PROVINCE,missing_value,p=0.19
r00370,PROVINCE,missing_value,p=0.19
r00382,PROVINCE,missing_value,p=0.19
r00384,PROVINCE,missing_value,p=0.19
r00387,PROVINCE,missing_value,p=0.19
r00403,PROVINCE,missing_value,p=0.19
r00408,PROVINCE,missing_value,p=0.19
r00411,PROVINCE,missing_value,p=0.19
r00412,PROVINCE,missing_value,p=0.19
r00422,PROVINCE,missing_value,p=0.19
r00425,PROVINCE,missing_value,p=0.19
r00430,PROVINCE,missing_value,p=0.19
r00434,PROVINCE,missing_value,p=0.19
r00440,PROVINCE,missing_value,p=0.19
r00442,PROVINCE,missing_value,p=0.19
r00443,PROVINCE,missing_value,p=0.19
r00445,PROVINCE,missing_value,p=0.19
r00448,PROVINCE,missing_value,p=0.19
r00451,PROVINCE,missing_value,p=0.19
r00463,PROVINCE,missing_value,p=0.19
r00467,PROVINCE,missing_value,p=0.19
r00470,PROVINCE,missing_value,p=0.19
r00471,PROVINCE,missing_value,p=0.19
r00474,PROVINCE,missing_value,p=0.19
r00488,PROVINCE,missing_value,p=0.19
r00490,PROVINCE,missing_value,p=0.19
r00492,PROVINCE,missing_value,p=0.19
r00496,PROVINCE,missing_value,p=0.19
r00502,PROVINCE,missing_value,p=0.19
r00508,PROVINCE,missing_value,p=0.19
r00509,PROVINCE,missing_value,p=0.19
r00510,PROVINCE,missing_value,p=0.19
r00513,PROVINCE,missing_value,p=0.19
r00514,PROVINCE,missing_value,p=0.19
r00519,PROVINCE,missing_value,p=0.19
r00523,PROVINCE,missing_value,p=0.19
r00529,PROVINCE,missing_value,p=0.19
r00550,PROVINCE,missing_value,p=0.19
r00552,PROVINCE,missing_value,p=0.19
r00554,PROVINCE,missing_value,p=0.19
r00557,PROVINCE,missing_value,p=0.19
r00562,PROVINCE,missing_value,p=0.19
r00565,PROVINCE,missing_value,p=0.19
r00569,PROVINCE,missing_value,p=0.19
r00571,PROVINCE,missing_value,p=0.19
r00579,PROVINCE,missing_value,p=0.19
r00583,PROVINCE,missing_value,p=0.19
r00586,PROVINCE,missing_value,p=0.19
r00588,PROVINCE,missing_value,p=0.19
r00600,PROVINCE,missing_value,p=0.19
r00605,PROVINCE,missing_value,p=0.19
r00613,PROVINCE,missing_value,p=0.19
r00614,PROVINCE,missing_value,p=0.19
r00643,PROVINCE,missing_value,p=0.19
r00651,PROVINCE,missing_value,p=0.19
r00654,PROVINCE,missing_value,p=0.19
r00662,PROVINCE,missing_value,p=0.19
r00664,PROVINCE,missing_value,p=0.19
r00671,PROVINCE,missing_value,p=0.19
r00673,PROVINCE,missing_value,p=0.19
r00677,PROVINCE,missing_value,p=0.19
r00680,PROVINCE,missing_value,p=0.19
r00684,PROVINCE,missing_value,p=0.19
r00694,PROVINCE,missing_value,p=0.19
r00695,PROVINCE,missing_value,p=0.19
r00702,PROVINCE,missing_value,p=0.19
r00703,PROVINCE,missing_value,p=0.19
r00705,PROVINCE,missing_value,p=0.19
r00718,PROVINCE,missing_value,p=0.19
r00723,PROVINCE,missing_value,p=0.19
r00725,PROVINCE,missing_value,p=0.19
r00736,PROVINCE,missing_value,p=0.19
r00739,PROVINCE,missing_value,p=0.19
r00747,PROVINCE,missing_value,p=0.19
r00751,PROVINCE,missing_value,p=0.19
r00760,PROVINCE,missing_value,p=0.19
r00770,PROVINCE,missing_value,p=0.19
r00771,PROVINCE,missing_value,p=0.19
r00775,PROVINCE,missing_value,p=0.19
r00777,PROVINCE,missing_value,p=0.19
r00781,PROVINCE,missing_value,p=0.19
r00782,PROVINCE,missing_value,p=0.19
r00785,PROVINCE,missing_value,p=0.19
r00794,PROVINCE,missing_value,p=0.19
r00801,PROVINCE,missing_value,p=0.19
r00804,PROVINCE,missing_value,p=0.19
r00806,PROVINCE,missing_value,p=0.19
r00813,PROVINCE,missing_value,p=0.19
r00817,PROVINCE,missing_value,p=0.19
r00828,PROVINCE,missing_value,p=0.19
r00829,PROVINCE,missing_value,p=0.19
r00830,PROVINCE,missing_value,p=0.19
r00833,PROVINCE,missing_value,p=0.19
r00841,PROVINCE,missing_value,p=0.19
r00853,PROVINCE,missing_value,p=0.19
r00856,PROVINCE,missing_value,p=0.19
r00877,PROVINCE,missing_value,p=0.19
r00881,PROVINCE,missing_value,p=0.19
r00885,PROVINCE,missing_value,p=0.19
r00897,PROVINCE,missing_value,p=0.19
r00909,PROVINCE,missing_value,p=0.19
r00912,PROVINCE,missing_value,p=0.19
r00936,PROVINCE,missing_value,p=0.19
r00938,PROVINCE,missing_value,p=0.19
r00955,PROVINCE,missing_value,p=0.19
r00957,PROVINCE,missing_value,p=0.19
r00964,PROVINCE,missing_value,p=0.19
r00970,PROVINCE,missing_value,p=0.19
r00973,PROVINCE,missing_value,p=0.19
r00983,PROVINCE,missing_value,p=0.19
r00984,PROVINCE,missing_value,p=0.19
r00986,PROVINCE,missing_value,p=0.19
r00992,PROVINCE,missing_value,p=0.19
r00994,PROVINCE,missing_value,p=0.19
r01013,PROVINCE,missing_value,p=0.19
r01015,PROVINCE,missing_value,p=0.19
r01028,PROVINCE,missing_value,p=0.19
r01031,PROVINCE,missing_value,p=0.19
r01034,PROVINCE,missing_value,p=0.19
r01038,PROVINCE,missing_value,p=0.19
r01039,PROVINCE,missing_value,p=0.19
r01052,PROVINCE,missing_value,p=0.19
r01056,PROVINCE,missing_value,p=0.19
r01058,PROVINCE,missing_value,p=0.19
r01059,PROVINCE,missing_value,p=0.19
r01060,PROVINCE,missing_value,p=0.19
r01062,PROVINCE,missing_value,p=0.19
r01066,PROVINCE,missing_value,p=0.19
r01071,PROVINCE,missing_value,p=0.19
r01078,PROVINCE,missing_value,p=0.19
r01082,PROVINCE,missing_value,p=0.19
r01084,PROVINCE,missing_value,p=0.19
r01087,PROVINCE,missing_value,p=0.19
r01090,PROVINCE,missing_value,p=0.19
r01097,PROVINCE,missing_value,p=0.19
r01100,PROVINCE,missing_value,p=0.19
r01116,PROVINCE,missing_value,p=0.19
r01129,PROVINCE,missing_value,p=0.19
r01137,PROVINCE,missing_value,p=0.19
r01139,PROVINCE,missing_value,p=0.19
r01144,PROVINCE,missing_value,p=0.19
r01149,PROVINCE,missing_value,p=0.19
r01151,PROVINCE,missing_value,p=0.19
r01155,PROVINCE,missing_value,p=0.19
r01173,PROVINCE,missing_value,p=0.19
r01174,PROVINCE,missing_value,p=0.19
r01176,PROVINCE,missing_value,p=0.19
r01178,PROVINCE,missing_value,p=0.19
r01183,PROVINCE,missing_value,p=0.19
r01187,PROVINCE,missing_value,p=0.19
r01193,PROVINCE,missing_value,p=0.19
r01195,PROVINCE,missing_value,p=0.19
r01197,PROVINCE,missing_value,p=0.19
r01202,PROVINCE,missing_value,p=0.19
r01206,PROVINCE,missing_value,p=0.19
r01212,PROVINCE,missing_value,p=0.19
r01215,PROVINCE,missing_value,p=0.19
r01219,PROVINCE,missing_value,p=0.19
r01220,PROVINCE,missing_value,p=0.19
r01225,PROVINCE,missing_value,p=0.19
r01227,PROVINCE,missing_value,p=0.19
r01235,PROVINCE,missing_value,p=0.19
r01239,PROVINCE,missing_value,p=0.19
r01243,PROVINCE,missing_value,p=0.19
r01245,PROVINCE,missing_value,p=0.19
r01246,PROVINCE,missing_value,p=0.19
r01251,PROVINCE,missing_value,p=0.19
r01255,PROVINCE,missing_value,p=0.19
r01256,PROVINCE,missing_value,p=0.19
r01260,PROVINCE,missing_value,p=0.19
r01262,PROVINCE,missing_value,p=0.19
r01267,PROVINCE,missing_value,p=0.19
r01272,PROVINCE,missing_value,p=0.19
r01277,PROVINCE,missing_value,p=0.19
r01285,PROVINCE,missing_value,p=0.19
r01291,PROVINCE,missing_value,p=0.19
r01298,PROVINCE,missing_value,p=0.19
r01308,PROVINCE,missing_value,p=0.19
r01309,PROVINCE,missing_value,p=0.19
r01318,PROVINCE,missing_value,p=0.19
r01321,PROVINCE,missing_value,p=0.19
r01322,PROVINCE,missing_value,p=0.19
r01326,PROVINCE,missing_value,p=0.19
r01330,PROVINCE,missing_value,p=0.19
r01337,PROVINCE,missing_value,p=0.19
r01340,PROVINCE,missing_value,p=0.19
r01341,PROVINCE,missing_value,p=0.19
r01348,PROVINCE,missing_value,p=0.19
r01350,PROVINCE,missing_value,p=0.19
r01355,PROVINCE,missing_value,p=0.19
r01357,PROVINCE,missing_value,p=0.19
r01366,PROVINCE,missing_value,p=0.19
r01367,PROVINCE,missing_value,p=0.19
r01368,PROVINCE,missing_value,p=0.19
r01374,PROVINCE,missing_value,p=0.19
r01377,PROVINCE,missing_value,p=0.19
r01381,PROVINCE,missing_value,p=0.19
r01385,PROVINCE,missing_value,p=0.19
r01418,PROVINCE,missing_value,p=0.19
r01430,PROVINCE,missing_value,p=0.19
r01435,PROVINCE,missing_value,p=0.19
r01436,PROVINCE,missing_value,p=0.19
r01440,PROVINCE,missing_value,p=0.19
r01443,PROVINCE,missing_value,p=0.19
r01447,PROVINCE,missing_value,p=0.19
r01448,PROVINCE,missing_value,p=0.19
r01450,PROVINCE,missing_value,p=0.19
r01453,PROVINCE,missing_value,p=0.19
r01463,PROVINCE,missing_value,p=0.19
r01467,PROVINCE,missing_value,p=0.19
r01469,PROVINCE,missing_value,p=0.19
r01474,PROVINCE,missing_value,p=0.19
r01475,PROVINCE,missing_value,p=0.19
r01481,PROVINCE,missing_value,p=0.19
r01484,PROVINCE,missing_value,p=0.19
r01501,PROVINCE,missing_value,p=0.19
r01503,PROVINCE,missing_value,p=0.19
r01505,PROVINCE,missing_value,p=0.19
r01506,PROVINCE,missing_value,p=0.19
r01507,PROVINCE,missing_value,p=0.19
r01508,PROVINCE,missing_value,p=0.19
r01510,PROVINCE,missing_value,p=0.19
r01516,PROVINCE,missing_value,p=0.19
r01517,PROVINCE,missing_value,p=0.19
r01520,PROVINCE,missing_value,p=0.19
r01522,PROVINCE,missing_value,p=0.19
r01530,PROVINCE,missing_value,p=0.19
r01541,PROVINCE,missing_value,p=0.19
r01542,PROVINCE,missing_value,p=0.19
r01543,PROVINCE,missing_value,p=0.19
r01549,PROVINCE,missing_value,p=0.19
r01551,PROVINCE,missing_value,p=0.19
r01553,PROVINCE,missing_value,p=0.19
r01557,PROVINCE,missing_value,p=0.19
r01559,PROVINCE,missing_value,p=0.19
r01568,PROVINCE,missing_value,p=0.19
r01578,PROVINCE,missing_value,p=0.19
r01585,PROVINCE,missing_value,p=0.19
r01586,PROVINCE,missing_value,p=0.19
r01588,PROVINCE,missing_value,p=0.19
r01590,PROVINCE,missing_value,p=0.19
r01591,PROVINCE,missing_value,p=0.19
r01595,PROVINCE,missing_value,p=0.19
r01606,PROVINCE,missing_value,p=0.19
r01609,PROVINCE,missing_value,p=0.19
r01612,PROVINCE,missing_value,p=0.19
r01620,PROVINCE,missing_value,p=0.19
r01622,PROVINCE,missing_value,p=0.19
r01629,PROVINCE,missing_value,p=0.19
r01641,PROVINCE,missing_value,p=0.19
r01648,PROVINCE,missing_value,p=0.19
r01650,PROVINCE,missing_value,p=0.19
r01656,PROVINCE,missing_value,p=0.19
r01658,PROVINCE,missing_value,p=0.19
r01659,PROVINCE,missing_value,p=0.19
r01669,PROVINCE,missing_value,p=0.19
r01671,PROVINCE,missing_value,p=0.19
r01672,PROVINCE,missing_value,p=0.19
r01674,PROVINCE,missing_value,p=0.19
r01675,PROVINCE,missing_value,p=0.19
r01680,PROVINCE,missing_value,p=0.19
r01686,PROVINCE,missing_value,p=0.19
r01687,PROVINCE,missing_value,p=0.19
r01696,PROVINCE,missing_value,p=0.19
r01697,PROVINCE,missing_value,p=0.19
r01698,PROVINCE,missing_value,p=0.19
r01701,PROVINCE,missing_value,p=0.19
r01703,PROVINCE,missing_value,p=0.19
r01710,PROVINCE,missing_value,p=0.19
r01714,PROVINCE,missing_value,p=0.19
r01729,PROVINCE,missing_value,p=0.19
r01730,PROVINCE,missing_value,p=0.19
r01736,PROVINCE,missing_value,p=0.19
r01743,PROVINCE,missing_value,p=0.19
r01747,PROVINCE,missing_value,p=0.19
r01750,PROVINCE,missing_value,p=0.19
r01751,PROVINCE,missing_value,p=0.19
r01754,PROVINCE,missing_value,p=0.19
r01755,PROVINCE,missing_value,p=0.19
r01760,PROVINCE,missing_value,p=0.19
r01770,PROVINCE,missing_value,p=0.19
r01786,PROVINCE,missing_value,p=0.19
r01793,PROVINCE,missing_value,p=0.19
r01795,PROVINCE,missing_value,p=0.19
r01797,PROVINCE,missing_value,p=0.19
r01804,PROVINCE,missing_value,p=0.19
r01813,PROVINCE,missing_value,p=0.19
r01821,PROVINCE,missing_value,p=0.19
r01823,PROVINCE,missing_value,p=0.19
r01832,PROVINCE,missing_value,p=0.19
r01835,PROVINCE,missing_value,p=0.19
r01837,PROVINCE,missing_value,p=0.19
r01838,PROVINCE,missing_value,p=0.19
r01841,PROVINCE,missing_value,p=0.19
r01846,PROVINCE,missing_value,p=0.19
r01847,PROVINCE,missing_value,p=0.19
r01849,PROVINCE,missing_value,p=0.19
r01854,PROVINCE,missing_value,p=0.19
r01860,PROVINCE,missing_value,p=0.19
r01864,PROVINCE,missing_value,p=0.19
r01866,PROVINCE,missing_value,p=0.19
r01872,PROVINCE,missing_value,p=0.19
r01878,PROVINCE,missing_value,p=0.19
r01883,PROVINCE,missing_value,p=0.19
r01884,PROVINCE,missing_value,p=0.19
r01885,PROVINCE,missing_value,p=0.19
r01888,PROVINCE,missing_value,p=0.19
r01892,PROVINCE,missing_value,p=0.19
r01893,PROVINCE,missing_value,p=0.19
r01898,PROVINCE,missing_value,p=0.19
r01900,PROVINCE,missing_value,p=0.19
r01905,PROVINCE,missing_value,p=0.19
r01906,PROVINCE,missing_value,p=0.19
r01907,PROVINCE,missing_value,p=0.19
r01917,PROVINCE,missing_value,p=0.19
r01918,PROVINCE,missing_value,p=0.19
r01920,PROVINCE,missing_value,p=0.19
r01921,PROVINCE,missing_value,p=0.19
r01929,PROVINCE,missing_value,p=0.19
r01938,PROVINCE,missing_value,p=0.19
r01943,PROVINCE,missing_value,p=0.19
r01951,PROVINCE,missing_value,p=0.19
r01960,PROVINCE,missing_value,p=0.19
r01961,PROVINCE,missing_value,p=0.19
r01962,PROVINCE,missing_value,p=0.19
r01964,PROVINCE,missing_value,p=0.19
r01967,PROVINCE,missing_value,p=0.19
r01973,PROVINCE,missing_value,p=0.19
r01976,PROVINCE,missing_value,p=0.19
r01977,PROVINCE,missing_value,p=0.19
r01992,PROVINCE,missing_value,p=0.19
r00007,FULLNAME,missing_value,p=0.07
r00049,FULLNAME,missing_value,p=0.07
r00064,FULLNAME,missing_value,p=0.07
r00080,FULLNAME,missing_value,p=0.07
r00084,FULLNAME,missing_value,p=0.07
r00086,FULLNAME,missing_value,p=0.07
r00089,FULLNAME,missing_value,p=0.07
r00093,FULLNAME,missing_value,p=0.07
r00097,FULLNAME,missing_value,p=0.07
r00106,FULLNAME,missing_value,p=0.07
r00110,FULLNAME,missing_value,p=0.07
r00117,FULLNAME,missing_value,p=0.07
r00133,FULLNAME,missing_value,p=0.07
r00141,FULLNAME,missing_value,p=0.07
r00184,FULLNAME,missing_value,p=0.07
r00187,FULLNAME,missing_value,p=0.07
r00196,FULLNAME,missing_value,p=0.07
r00215,FULLNAME,missing_value,p=0.07
r00229,FULLNAME,missing_value,p=0.07
r00234,FULLNAME,missing_value,p=0.07
r00258,FULLNAME,missing_value,p=0.07
r00265,FULLNAME,missing_value,p=0.07
r00270,FULLNAME,missing_value,p=0.07
r00276,FULLNAME,missing_value,p=0.07
r00324,FULLNAME,missing_value,p=0.07
r00342,FULLNAME,missing_value,p=0.07
r00382,FULLNAME,missing_value,p=0.07
r00384,FULLNAME,missing_value,p=0.07
r00408,FULLNAME,missing_value,p=0.07
r00411,FULLNAME,missing_value,p=0.07
r00412,FULLNAME,missing_value,p=0.07
r00430,FULLNAME,missing_value,p=0.07
r00440,FULLNAME,missing_value,p=0.07
r00442,FULLNAME,missing_value,p=0.07
r00451,FULLNAME,missing_value,p=0.07
r00467,FULLNAME,missing_value,p=0.07
r00470,FULLNAME,missing_value,p=0.07
r00471,FULLNAME,missing_value,p=0.07
r00488,FULLNAME,missing_value,p=0.07
r00492,FULLNAME,missing_value,p=0.07
r00523,FULLNAME,missing_value,p=0.07
r00552,FULLNAME,missing_value,p=0.07
r00557,FULLNAME,missing_value,p=0.07
r00565,FULLNAME,missing_value,p=0.07
r00614,FULLNAME,missing_value,p=0.07
r00671,FULLNAME,missing_value,p=0.07
r00702,FULLNAME,missing_value,p=0.07
r00718,FULLNAME,missing_value,p=0.07
r00817,FULLNAME,missing_value,p=0.07
r00828,FULLNAME,missing_value,p=0.07
r00829,FULLNAME,missing_value,p=0.07
r00853,FULLNAME,missing_value,p=0.07
r00912,FULLNAME,missing_value,p=0.07
r00957,FULLNAME,missing_value,p=0.07
r00983,FULLNAME,missing_value,p=0.07
r00984,FULLNAME,missing_value,p=0.07
r00986,FULLNAME,missing_value,p=0.07
r01013,FULLNAME,missing_value,p=0.07
r01028,FULLNAME,missing_value,p=0.07
r01039,FULLNAME,missing_value,p=0.07
r01052,FULLNAME,missing_value,p=0.07
r01058,FULLNAME,missing_value,p=0.07
r01060,FULLNAME,missing_value,p=0.07
r01062,FULLNAME,missing_value,p=0.07
r01071,FULLNAME,missing_value,p=0.07
r01082,FULLNAME,missing_value,p=0.07
r01084,FULLNAME,missing_value,p=0.07
r01139,FULLNAME,missing_value,p=0.07
r01173,FULLNAME,missing_value,p=0.07
r01187,FULLNAME,missing_value,p=0.07
r01197,FULLNAME,missing_value,p=0.07
r01206,FULLNAME,missing_value,p=0.07
r01239,FULLNAME,missing_value,p=0.07
r01245,FULLNAME,missing_value,p=0.07
r01246,FULLNAME,missing_value,p=0.07
r01255,FULLNAME,missing_value,p=0.07
r01262,FULLNAME,missing_value,p=0.07
r01291,FULLNAME,missing_value,p=0.07
r01298,FULLNAME,missing_value,p=0.07
r01326,FULLNAME,missing_value,p=0.07
r01330,FULLNAME,missing_value,p=0.07
r01337,FULLNAME,missing_value,p=0.07
r01348,FULLNAME,missing_value,p=0.07
r01355,FULLNAME,missing_value,p=0.07
r01366,FULLNAME,missing_value,p=0.07
r01385,FULLNAME,missing_value,p=0.07
r01418,FULLNAME,missing_value,p=0.07
r01435,FULLNAME,missing_value,p=0.07
r01436,FULLNAME,missing_value,p=0.07
r01443,FULLNAME,missing_value,p=0.07
r01448,FULLNAME,missing_value,p=0.07
r01453,FULLNAME,missing_value,p=0.07
r01467,FULLNAME,missing_value,p=0.07
r01481,FULLNAME,missing_value,p=0.07
r01501,FULLNAME,missing_value,p=0.07
r01505,FULLNAME,missing_value,p=0.07
r01510,FULLNAME,missing_value,p=0.07
r01541,FULLNAME,missing_value,p=0.07
r01542,FULLNAME,missing_value,p=0.07
r01553,FULLNAME,missing_value,p=0.07
r01557,FULLNAME,missing_value,p=0.07
r01578,FULLNAME,missing_value,p=0.07
r01586,FULLNAME,missing_value,p=0.07
r01590,FULLNAME,missing_value,p=0.07
r01595,FULLNAME,missing_value,p=0.07
r01620,FULLNAME,missing_value,p=0.07
r01622,FULLNAME,missing_value,p=0.07
r01641,FULLNAME,missing_value,p=0.07
r01658,FULLNAME,missing_value,p=0.07
r01659,FULLNAME,missing_value,p=0.07
r01671,FULLNAME,missing_value,p=0.07
r01674,FULLNAME,missing_value,p=0.07
r01675,FULLNAME,missing_value,p=0.07
r01696,FULLNAME,missing_value,p=0.07
r01698,FULLNAME,missing_value,p=0.07
r01729,FULLNAME,missing_value,p=0.07
r01730,FULLNAME,missing_value,p=0.07
r01736,FULLNAME,missing_value,p=0.07
r01743,FULLNAME,missing_value,p=0.07
r01747,FULLNAME,missing_value,p=0.07
r01751,FULLNAME,missing_value,p=0.07
r01770,FULLNAME,missing_value,p=0.07
r01821,FULLNAME,missing_value,p=0.07
r01832,FULLNAME,missing_value,p=0.07
r01835,FULLNAME,missing_value,p=0.07
r01846,FULLNAME,missing_value,p=0.07
r01854,FULLNAME,missing_value,p=0.07
r01860,FULLNAME,missing_value,p=0.07
r01872,FULLNAME,missing_value,p=0.07
r01878,FULLNAME,missing_value,p=0.07
r01905,FULLNAME,missing_value,p=0.07
r01906,FULLNAME,missing_value,p=0.07
r01907,FULLNAME,missing_value,p=0.07
r01917,FULLNAME,missing_value,p=0.07
r01921,FULLNAME,missing_value,p=0.07
r01943,FULLNAME,missing_value,p=0.07
r01960,FULLNAME,missing_value,p=0.07
r01962,FULLNAME,missing_value,p=0.07
r01967,FULLNAME,missing_value,p=0.07
r01977,FULLNAME,missing_value,p=0.07
r00007,AGE,missing_value,p=0.09
r00049,AGE,missing_value,p=0.09
r00064,AGE,missing_value,p=0.09
r00080,AGE,missing_value,p=0.09
r00084,AGE,missing_value,p=0.09
r00086,AGE,missing_value,p=0.09
r00089,AGE,missing_value,p=0.09
r00093,AGE,missing_value,p=0.09
r00097,AGE,missing_value,p=0.09
r00106,AGE,missing_value,p=0.09
r00110,AGE,missing_value,p=0.09
r00117,AGE,missing_value,p=0.09
r00120,AGE,missing_value,p=0.09
r00133,AGE,missing_value,p=0.09
r00141,AGE,missing_value,p=0.09
r00155,AGE,missing_value,p=0.09
r00184,AGE,missing_value,p=0.09
r00187,AGE,missing_value,p=0.09
r00194,AGE,missing_value,p=0.09
r00196,AGE,missing_value,p=0.09
r00215,AGE,missing_value,p=0.09
r00229,AGE,missing_value,p=0.09
r00232,AGE,missing_value,p=0.09
r00234,AGE,missing_value,p=0.09
r00258,AGE,missing_value,p=0.09
r00265,AGE,missing_value,p=0.09
r00270,AGE,missing_value,p=0.09
r00276,AGE,missing_value,p=0.09
r00290,AGE,missing_value,p=0.09
r00324,AGE,missing_value,p=0.09
r00342,AGE,missing_value,p=0.09
r00382,AGE,missing_value,p=0.09
r00384,AGE,missing_value,p=0.09
r00408,AGE,missing_value,p=0.09
r00411,AGE,missing_value,p=0.09
r00412,AGE,missing_value,p=0.09
r00430,AGE,missing_value,p=0.09
r00440,AGE,missing_value,p=0.09
r00442,AGE,missing_value,p=0.09
r00443,AGE,missing_value,p=0.09
r00451,AGE,missing_value,p=0.09
r00463,AGE,missing_value,p=0.09
r00467,AGE,missing_value,p=0.09
r00470,AGE,missing_value,p=0.09
r00471,AGE,missing_value,p=0.09
r00488,AGE,missing_value,p=0.09
r00492,AGE,missing_value,p=0.09
r00508,AGE,missing_value,p=0.09
r00523,AGE,missing_value,p=0.09
r00552,AGE,missing_value,p=0.09
r00557,AGE,missing_value,p=0.09
r00565,AGE,missing_value,p=0.09
r00614,AGE,missing_value,p=0.09
r00671,AGE,missing_value,p=0.09
r00680,AGE,missing_value,p=0.09
r00702,AGE,missing_value,p=0.09
r00718,AGE,missing_value,p=0.09
r00760,AGE,missing_value,p=0.09
r00785,AGE,missing_value,p=0.09
r00817,AGE,missing_value,p=0.09
r00828,AGE,missing_value,p=0.09
r00829,AGE,missing_value,p=0.09
r00853,AGE,missing_value,p=0.09
r00912,AGE,missing_value,p=0.09
r00957,AGE,missing_value,p=0.09
r00970,AGE,missing_value,p=0.09
r00973,AGE,missing_value,p=0.09
r00983,AGE,missing_value,p=0.09
r00984,AGE,missing_value,p=0.09
r00986,AGE,missing_value,p=0.09
r01013,AGE,missing_value,p=0.09
r01028,AGE,missing_value,p=0.09
r01039,AGE,missing_value,p=0.09
r01052,AGE,missing_value,p=0.09
r01056,AGE,missing_value,p=0.09
r01058,AGE,missing_value,p=0.09
r01060,AGE,missing_value,p=0.09
r01062,AGE,missing_value,p=0.09
r01071,AGE,missing_value,p=0.09
r01082,AGE,missing_value,p=0.09
r01084,AGE,missing_value,p=0.09
r01139,AGE,missing_value,p=0.09
r01173,AGE,missing_value,p=0.09
r01187,AGE,missing_value,p=0.09
r01193,AGE,missing_value,p=0.09
r01197,AGE,missing_value,p=0.09
r01202,AGE,missing_value,p=0.09
r01206,AGE,missing_value,p=0.09
r01239,AGE,missing_value,p=0.09
r01245,AGE,missing_value,p=0.09
r01246,AGE,missing_value,p=0.09
r01255,AGE,missing_value,p=0.09
r01260,AGE,missing_value,p=0.09
r01262,AGE,missing_value,p=0.09
r01291,AGE,missing_value,p=0.09
r01298,AGE,missing_value,p=0.09
r01326,AGE,missing_value,p=0.09
r01330,AGE,missing_value,p=0.09
r01337,AGE,missing_value,p=0.09
r01348,AGE,missing_value,p=0.09
r01355,AGE,missing_value,p=0.09
r01357,AGE,missing_value,p=0.09
r01366,AGE,missing_value,p=0.09
r01385,AGE,missing_value,p=0.09
r01418,AGE,missing_value,p=0.09
r01435,AGE,missing_value,p=0.09
r01436,AGE,missing_value,p=0.09
r01443,AGE,missing_value,p=0.09
r01448,AGE,missing_value,p=0.09
r01453,AGE,missing_value,p=0.09
