customer_id,first_name,last_name,birth_date,age,gender,address,city,province,postal_code,country,phone,email,employer,employment_status,annual_income,segment,kyc_level,risk_rating,customer_since,is_active,created_at
PMLA-C000096-SYN,BARBARA,Lee,1951-07-20,74,Male,991 Front Way,Moncton,NB,E8M 8S6,Canada,+1-403-284-9791,barbara_lee@hotmail.com,Bell Canada,Employed,34223.43,SMALL_BUSINESS,STANDARD,MEDIUM,2013-11-29,True,2026-01-10 21:04:43
PMLA-C000097-SYN,Jessica,Brown,1966-12-08,59,Male,7429 Dundas Street,Whitehorse,YT,Y4H 1A2,Canada,+1-416-367-9133,jessica_brown@icloud.com,CIBC,Self-employed,61485.07,PREMIUM,STANDARD,LOW,2023-07-01,True,2026-01-10 21:04:43
PMLA-C000098-SYN,Raj,Jones,1989-07-06,36,Male,8186 Wellington Road,Charlottetown,PE,C5H 4E9,Canada,+1-905-433-9336,raj.jones@gmail.com,Amazon Canada,Employed,83550.03,RETAIL,BASIC,HIGH,2014-05-08,True,2026-01-10 21:04:43
PMLA-C000099-SYN,Raj,Lavoie,1955-09-18,70,Female,2939 Lake Street,Montreal,QC,H6C 7M4,Canada,+1-438-288-8483,rlavoie@outlook.com,Bell Canada,Self-employed,76095.6,SMALL_BUSINESS,BASIC,HIGH,2001-01-26,True,2026-01-10 21:04:43
PMLA-C000100-SYN,Emma,Smith,1975-01-21,51,Male,3362 James Drive,Halifax,NS,B6V 0G4,Canada,+1-437-244-4792,emma.smith67@mail.com,Bombardier,Employed,21081.45,RETAIL,ENHANCED,LOW,2011-09-16,True,2026-01-10 21:04:43
PMLA-C000101-SYN,Ava,Côté,1973-07-15,52,Male,3322 Pine Avenue,London,ON,N2E 2T7,Canada,+1-438-616-2978,acôté@outlook.com,University of Toronto,Employed,19235.9,PREMIUM,STANDARD,LOW,2014-09-14,True,2026-01-10 21:04:43
PMLA-C000102-SYN,Jessica,Morin,1980-07-20,45,Female,4263 Elm Street,Charlottetown,PE,C6T 8X3,Canada,+1-905-673-2669,jessica.morin@gmail.com,,Retired,31825.72,SMALL_BUSINESS,ENHANCED,LOW,2011-08-11,True,2026-01-10 21:04:43
PMLA-C000103-SYN,Mary,Jones,1962-09-28,63,Male,2111 Maple Lane,Montreal,QC,H1B 7B2,Canada,+1-587-941-7471,mary.jones@protonmail.com,Desjardins,Employed,34599.51,RETAIL,STANDARD,MEDIUM,2013-03-28,True,2026-01-10 21:04:43
PMLA-C000104-SYN,Isabelle,Brown,1952-11-14,73,Male,3268 Yonge Drive,Barrie,ON,L8A 6P7,Canada,+1-613-552-9231,isabelle.brown42@icloud.com,Air Canada,Employed,,PREMIUM,BASIC,MEDIUM,2021-02-27,True,2026-01-10 21:04:43
PMLA-C000105-SYN,Joseph,Wilson,1953-12-26,72,Male,8744 Front Street,Kelowna,BC,V3Y 6P2,Canada,+1-365-442-6210,jwilson@gmail.com,Loblaws,Student,52401.2,PRIVATE,ENHANCED,LOW,2013-11-11,True,2026-01-10 21:04:43
PMLA-C000106-SYN,Jennifer,Brown,1965-11-14,60,Male,7832 Main Lane,Vancouver,BC,V9J 2N2,Canada,+1-438-260-1359,jennifer_brown@hotmail.com,Google Canada,Retired,44372.75,RETAIL,BASIC,LOW,2019-08-06,True,2026-01-10 21:04:43
PMLA-C000107-SYN,Olivia,Côté,1960-08-18,65,Female,5847 Lake Road,Regina,SK,S6M 4G2,Canada,+1-416-918-7415,olivia_côté@gmail.com,Air Canada,Student,28252.7,PREMIUM,BASIC,MEDIUM,2010-09-04,True,2026-01-10 21:04:43
PMLA-C000108-SYN,David,Garcia,2005-02-10,20,Female,7318 Main Boulevard,Victoria,BC,V3K 1P4,Canada,+1-905-937-1020,david.garcia7@fastmail.com,Desjardins,Student,38981.16,RETAIL,STANDARD,MEDIUM,2010-02-12,True,2026-01-10 21:04:43
PMLA-C000109-SYN,John,Gagnon,1946-10-20,79,Female,1216 King Road,Montreal,QC,H6H 1X1,Canada,+1-438-808-8909,john.gagnon@protonmail.com,Desjardins,Employed,27653.48,PRIVATE,STANDARD,LOW,2011-11-25,True,2026-01-10 21:04:43
PMLA-C000110-SYN,Jessica,Miller,1949-06-15,76,Female,8044 Pine Street,Kitchener,ON,N5A 6C4,Canada,+1-613-404-2589,jessicamiller@hotmail.com,Scotiabank,Employed,77798.21,PREMIUM,BASIC,MEDIUM,2017-05-20,True,2026-01-10 21:04:43
PMLA-C000111-SYN,Lisa,Anderson,1984-12-29,41,Male,4316 Lake Boulevard,London,ON,N9B 2E1,Canada,+1-450-754-7782,lisa_anderson@outlook.com,Government of Canada,Retired,61627.44,RETAIL,ENHANCED,LOW,2003-07-17,True,2026-01-10 21:04:43
PMLA-C000112-SYN,John,Thompson,1996-03-31,29,Female,2416 Cedar Crescent,Charlottetown,PE,C2H 3J2,Canada,+1-647-633-2283,john.thompson88@outlook.com,Enbridge,Employed,27818.05,PREMIUM,BASIC,LOW,2014-08-18,True,2026-01-10 21:04:43
PMLA-C000113-SYN,Luc,Smith,2000-11-24,25,Female,1844 Victoria Road,St. John's,NL,A2Y 9Y1,Canada,+1-905-776-2654,luc_smith@mail.com,Rogers,Employed,54019.58,RETAIL,BASIC,MEDIUM,2018-01-07,False,2026-01-10 21:04:43
PMLA-C000114-SYN,Ava,Jackson,1949-06-04,76,Female,6103 Main Lane,Victoria,BC,V4M 4V1,Canada,+1-778-337-5923,ava.jackson96@mail.com,City of Toronto,Employed,27515.1,RETAIL,STANDARD,LOW,2016-10-09,True,2026-01-10 21:04:43
PMLA-C000115-SYN,David,Jones,1972-11-29,53,Male,8590 Wellington Street,St. John's,NL,A2J 3B3,Canada,+1-647-667-1828,davidjones@icloud.com,University of Toronto,Employed,37441.28,RETAIL,ENHANCED,LOW,2015-09-09,True,2026-01-10 21:04:43
PMLA-C000116-SYN,CHARLOTTE,Garcia,1970-07-30,55,Female,3512 Lake Drive,Hamilton,ON,L3L 6W0,Canada,+1-416-685-3167,charlottegarcia@gmail.com,Suncor,Retired,44142.72,RETAIL,BASIC,LOW,2023-05-10,True,2026-01-10 21:04:43
PMLA-C000117-SYN,Priya,Miller,1945-08-29,80,Female,6132 John Boulevard,London,ON,N4E 7C5,Canada,+1-236-855-6327,pmiller@icloud.com,Google Canada,Self-employed,63118.03,SMALL_BUSINESS,STANDARD,MEDIUM,2013-04-05,True,2026-01-10 21:04:43
PMLA-C000118-SYN,Pierre,Chen,1948-03-03,77,Prefer not to say,3112 King Drive,Windsor,ON,N8V 5W4,Canada,+1-365-873-3967,pierre.chen@fastmail.com,Rogers,Self-employed,132173.0,RETAIL,BASIC,MEDIUM,2018-11-11,True,2026-01-10 21:04:43
PMLA-C000119-SYN,Lisa,Tremblay,1997-07-14,28,Female,7710 Oak Avenue,Victoria,BC,V7J 8E6,Canada,+1-343-505-7768,lisatremblay@hotmail.com,Air Canada,Employed,93246.88,RETAIL,STANDARD,MEDIUM,2021-11-14,True,2026-01-10 21:04:43
PMLA-C000120-SYN,Christopher,Brown,1945-06-04,80,Male,2763 Wellington Road,Ottawa,ON,K7C 2Z6,Canada,+1-587-613-8029,christopher.brown62@gmail.com,,Employed,26503.89,PREMIUM,BASIC,MEDIUM,2011-02-28,True,2026-01-10 21:04:43
PMLA-C000121-SYN,Karen,Rodriguez,1954-03-20,71,Female,2737 Maple Street,Halifax,NS,B4M 7W9,Canada,+1-343-545-8105,karenrodriguez@mail.com,Amazon Canada,Employed,44028.87,SMALL_BUSINESS,BASIC,MEDIUM,2022-08-20,True,2026-01-10 21:04:43
PMLA-C000122-SYN,Sophia,Williams,1978-08-30,47,Male,8762 Dundas Street,Halifax,NS,B9B 1A0,Canada,+1-905-626-8279,sophia.williams@icloud.com,CIBC,Employed,23699.68,RETAIL,STANDARD,MEDIUM,2006-02-25,True,2026-01-10 21:04:43
PMLA-C000123-SYN,Wei,Hall,1955-07-25,70,Female,8155 Park Drive,Calgary,AB,T4W 3P6,Canada,+1-514-364-1645,wei.hall71@outlook.com,Amazon Canada,Employed,,SMALL_BUSINESS,ENHANCED,MEDIUM,2022-03-01,True,2026-01-10 21:04:43
PMLA-C000124-SYN,Wei,Jones,1954-02-02,71,Female,7484 River Boulevard,Montreal,QC,H7B 1H0,Canada,+1-514-568-6123,wei.jones@yahoo.ca,RBC,Employed,59164.34,PREMIUM,ENHANCED,LOW,2004-03-02,True,2026-01-10 21:04:43
PMLA-C000125-SYN,Barbara,Davis,1980-12-15,45,Male,6320 College Crescent,Victoria,BC,V6H 1G0,Canada,+1-365-306-7816,barbara.davis76@fastmail.com,Government of Canada,Retired,47650.4,PREMIUM,STANDARD,LOW,2014-02-04,False,2026-01-10 21:04:43
PMLA-C000126-SYN,Yan,Clark,1995-09-10,30,Female,5543 James Avenue,Moncton,NB,E6K 7P6,Canada,+1-289-771-1894,yanclark@fastmail.com,Desjardins,Employed,29845.82,SMALL_BUSINESS,STANDARD,LOW,2020-08-04,True,2026-01-10 21:04:43
PMLA-C000127-SYN,Sophie,Garcia,1989-09-20,36,Male,8149 Spadina Street,Kelowna,BC,V1R 6B8,Canada,+1-416-293-5990,sophie_garcia@outlook.com,University of Toronto,Unemployed,29971.34,RETAIL,STANDARD,MEDIUM,2021-03-22,True,2026-01-10 21:04:43
PMLA-C000128-SYN,Sophia,Patel,1955-03-26,70,Female,36 King Lane,Halifax,NS,B4X 8P1,Canada,+1-647-368-9067,sophia.patel18@yahoo.ca,Shopify,Employed,41390.09,SMALL_BUSINESS,STANDARD,LOW,2018-08-04,False,2026-01-10 21:04:43
PMLA-C000129-SYN,Noah,Lewis,1956-01-21,70,Male,9656 James Road,Guelph,ON,N7A 8B8,Canada,+1-587-799-8912,noahlewis@hotmail.com,CIBC,Employed,56065.57,PREMIUM,STANDARD,MEDIUM,2011-02-19,True,2026-01-10 21:04:43
PMLA-C000130-SYN,Charles,Patel,1956-12-19,69,Female,8394 River Lane,Victoria,BC,V8J 3J9,Canada,+1-514-903-6657,charlespatel@hotmail.com,CP Rail,Employed,81717.19,RETAIL,ENHANCED,MEDIUM,2023-12-13,True,2026-01-10 21:04:43
PMLA-C000131-SYN,JAMES,White,1954-07-21,71,Male,4375 Bay Road,Windsor,ON,N4L 2B4,Canada,+1-604-971-9866,jwhite@fastmail.com,CN Rail,Self-employed,78742.89,RETAIL,STANDARD,MEDIUM,2012-11-25,True,2026-01-10 21:04:43
PMLA-C000132-SYN,Jean,Chen,1982-05-17,43,Other,5123 John Street,Vancouver,BC,V0L 3Z7,Canada,+1-778-848-7025,jean_chen@outlook.com,Shopify,Employed,59439.28,RETAIL,STANDARD,LOW,2019-03-22,True,2026-01-10 21:04:43
PMLA-C000133-SYN,William,Wilson,1997-05-24,28,Male,7641 College Road,Hamilton,ON,L0G 5Z0,Canada,+1-514-702-6866,wwilson@outlook.com,Google Canada,Employed,41950.28,RETAIL,BASIC,LOW,2014-11-20,True,2026-01-10 21:04:43
PMLA-C000134-SYN,Susan,Hall,1992-08-05,33,Female,145 Cedar Lane,Kitchener,ON,N7K 9Z3,Canada,+1-647-898-6258,susan.hall@protonmail.com,Bombardier,Employed,76270.38,PREMIUM,STANDARD,LOW,2008-08-20,True,2026-01-10 21:04:43
PMLA-C000135-SYN,Michael,Wilson,1993-04-07,32,Female,3454 Bloor Drive,Montreal,QC,H6E 3X6,Canada,+1-437-964-3519,michael.wilson4@mail.com,,Employed,38990.34,PREMIUM,ENHANCED,LOW,2020-03-27,True,2026-01-10 21:04:43
PMLA-C000136-SYN,Christopher,Johnson,1979-12-12,46,Female,1037 Bay Street,Windsor,ON,N1P 8E4,Canada,+1-514-821-2417,christopher.johnson37@protonmail.com,CN Rail,Employed,18980.43,SMALL_BUSINESS,ENHANCED,LOW,2006-06-18,True,2026-01-10 21:04:43
PMLA-C000137-SYN,Olivia,Lavoie,1946-01-01,80,Female,2020 Oak Street,Whitehorse,YT,Y9Z 6X8,Canada,+1-437-512-4441,olavoie@outlook.com,Enbridge,Retired,24160.76,RETAIL,BASIC,MEDIUM,2002-06-10,True,2026-01-10 21:04:43
PMLA-C000138-SYN,Luc,Martin,1951-07-25,74,Male,1609 Park Crescent,Barrie,ON,L5P 2K1,Canada,+1-514-834-2143,lmartin@fastmail.com,Suncor,Self-employed,24627.56,PREMIUM,ENHANCED,LOW,2014-01-18,True,2026-01-10 21:04:43
PMLA-C000139-SYN,Sophia,Singh,1969-10-28,56,Male,5433 George Crescent,Quebec City,QC,G7P 4V8,Canada,+1-905-379-2343,sophiasingh@outlook.com,Enbridge,Employed,21208.74,RETAIL,STANDARD,LOW,2009-07-17,True,2026-01-10 21:04:43
PMLA-C000140-SYN,Thomas,Harris,1993-06-02,32,Female,5994 Church Drive,Barrie,ON,L9M 2T8,Canada,+1-343-292-7500,thomas_harris@gmail.com,Suncor,Self-employed,33965.65,RETAIL,STANDARD,MEDIUM,2006-07-23,True,2026-01-10 21:04:43
PMLA-C000141-SYN,Daniel,Williams,1964-08-19,61,Male,4332 Queen Drive,Regina,SK,S0J 8P6,Canada,+1-613-665-1760,dwilliams@yahoo.ca,Google Canada,Employed,80213.44,RETAIL,STANDARD,LOW,2003-06-29,True,2026-01-10 21:04:43
PMLA-C000142-SYN,Joseph,White,1981-05-30,44,Female,7977 Front Crescent,London,ON,N9A 8G7,Canada,+1-365-435-2263,jwhite@outlook.com,Desjardins,Employed,32036.67,PREMIUM,STANDARD,LOW,2021-06-23,True,2026-01-10 21:04:43
PMLA-C000143-SYN,David,Li,1947-01-06,79,Male,9706 Elm Road,Kelowna,BC,V8B 9G0,Canada,+1-365-464-3949,david.li67@gmail.com,Bombardier,Self-employed,25716.29,PRIVATE,ENHANCED,LOW,2018-06-05,True,2026-01-10 21:04:43
PMLA-C000144-SYN,Barbara,Hall,2004-03-07,21,Male,5615 Albert Avenue,Kelowna,BC,V3R 6G1,Canada,+1-416-407-9564,barbara.hall65@hotmail.com,Desjardins,Employed,49179.69,RETAIL,BASIC,MEDIUM,2000-01-20,True,2026-01-10 21:04:43
PMLA-C000145-SYN,Olivia,Singh,1991-11-02,34,Female,8681 Victoria Drive,Moncton,NB,E7R 5Y9,Canada,+1-905-635-3193,olivia.singh33@outlook.com,Scotiabank,Employed,44505.88,SMALL_BUSINESS,STANDARD,LOW,2005-04-14,True,2026-01-10 21:04:43
PMLA-C000146-SYN,Olivia,Thomas,1973-05-05,52,Male,6981 Yonge Boulevard,London,ON,N4X 6Y5,Canada,+1-236-896-7511,oliviathomas@protonmail.com,Microsoft Canada,Employed,52214.69,RETAIL,STANDARD,MEDIUM,2006-03-12,True,2026-01-10 21:04:43
PMLA-C000147-SYN,Linda,Moore,1985-01-25,40,Female,1643 Park Way,Moncton,NB,E5X 9B2,Canada,+1-403-851-1086,lindamoore@fastmail.com,City of Toronto,Employed,36924.15,SMALL_BUSINESS,ENHANCED,LOW,2023-05-16,True,2026-01-10 21:04:43
PMLA-C000148-SYN,Patricia,Anderson,2002-06-12,23,Male,8490 River Drive,Sherbrooke,QC,J0Z 8W3,Canada,+1-365-890-1590,patriciaanderson@gmail.com,Scotiabank,Unemployed,39803.75,RETAIL,STANDARD,MEDIUM,2003-01-29,True,2026-01-10 21:04:43
PMLA-C000149-SYN,Charles,Martin,1997-04-19,28,Other,4531 Lake Drive,Barrie,ON,L7R 9A4,Canada,+1-365-616-9294,charles_martin@yahoo.ca,Air Canada,Student,92213.1,SMALL_BUSINESS,ENHANCED,LOW,2010-11-29,True,2026-01-10 21:04:43
PMLA-C000150-SYN,Noah,Kim,1997-08-25,28,Female,4225 Maple Way,Saskatoon,SK,S3K 5S5,Canada,+1-343-748-1159,nkim@outlook.com,Government of Canada,Self-employed,47519.36,PREMIUM,BASIC,HIGH,2008-07-12,True,2026-01-10 21:04:43
PMLA-C000151-SYN,Jessica,Jackson,1968-10-23,57,Male,4092 Dundas Lane,Winnipeg,MB,R2E 1C7,Canada,+1-416-982-9871,jessica.jackson6@mail.com,Amazon Canada,Student,53537.26,RETAIL,STANDARD,LOW,2017-11-05,True,2026-01-10 21:04:43
PMLA-C000152-SYN,William,Brown,1992-03-02,33,Male,8860 Oak Lane,Kelowna,BC,V6H 7E8,Canada,+1-825-523-1137,williambrown@protonmail.com,Air Canada,Employed,34062.9,RETAIL,ENHANCED,LOW,2008-04-01,True,2026-01-10 21:04:43
PMLA-C000153-SYN,Marie,Lavoie,1977-10-02,48,Male,2948 Wellington Road,Winnipeg,MB,R9K 1L3,Canada,+1-587-590-4212,marielavoie@fastmail.com,Desjardins,Employed,122188.55,RETAIL,STANDARD,LOW,2011-04-04,True,2026-01-10 21:04:43
PMLA-C000154-SYN,Patricia,Wang,1953-11-18,72,Male,4167 George Avenue,Kelowna,BC,V7N 4P5,Canada,+1-236-552-1324,patricia.wang@mail.com,Suncor,Employed,57237.63,SMALL_BUSINESS,STANDARD,MEDIUM,2021-11-13,True,2026-01-10 21:04:43
PMLA-C000155-SYN,Jennifer,Chen,2000-01-21,25,Female,2374 Elm Lane,Saskatoon,SK,S6Z 9R1,Canada,+1-437-365-6629,jchen@mail.com,CP Rail,Employed,34424.51,PREMIUM,STANDARD,LOW,2020-03-13,True,2026-01-10 21:04:43
PMLA-C000156-SYN,Mary,Rodriguez,1966-01-19,60,Female,1312 Park Road,Ottawa,ON,K6E 1C7,Canada,+1-647-226-7504,mary.rodriguez@yahoo.ca,CIBC,Employed,43364.38,SMALL_BUSINESS,STANDARD,LOW,2023-08-18,True,2026-01-10 21:04:43
PMLA-C000157-SYN,John,Morin,1974-03-06,51,Male,8857 Hill Crescent,Toronto,ON,M2X 2Y9,Canada,+1-825-846-8126,john_morin@icloud.com,Amazon Canada,Employed,45313.82,RETAIL,STANDARD,LOW,2006-02-11,True,2026-01-10 21:04:43
PMLA-C000158-SYN,Ming,Smith,1989-02-18,36,Male,150 Bay Way,Regina,SK,S4Z 3A8,Canada,+1-450-393-7745,ming.smith72@protonmail.com,CP Rail,Self-employed,42549.77,RETAIL,BASIC,MEDIUM,2012-03-12,True,2026-01-10 21:04:43
PMLA-C000159-SYN,Ming,Roy,1982-01-17,44,Male,2239 River Avenue,Whitehorse,YT,Y7Z 7L9,Canada,+1-613-392-6253,mingroy@gmail.com,TD Bank,Employed,24461.83,SMALL_BUSINESS,BASIC,LOW,2022-02-20,True,2026-01-10 21:04:43
PMLA-C000160-SYN,Karen,Wong,1978-04-27,47,Female,5411 Maple Road,Windsor,ON,N0L 6C8,Canada,+1-613-385-4148,karen.wong33@gmail.com,CAE,Self-employed,61253.99,SMALL_BUSINESS,BASIC,LOW,2013-12-31,True,2026-01-10 21:04:43
PMLA-C000161-SYN,Emma,Williams,1994-04-22,31,Male,4896 Park Lane,Ottawa,ON,K0J 1K6,Canada,+1-438-215-3742,emma_williams@yahoo.ca,Telus,Employed,,SMALL_BUSINESS,STANDARD,LOW,2016-08-28,True,2026-01-10 21:04:43
PMLA-C000162-SYN,David,Wong,1953-03-15,72,Male,984 Oak Lane,Quebec City,QC,G2X 1G7,Canada,+1-778-524-6690,davidwong@gmail.com,Loblaws,Self-employed,54760.36,RETAIL,STANDARD,LOW,2014-07-09,True,2026-01-10 21:04:43
PMLA-C000163-SYN,Ahmed,Martin,1959-05-22,66,Male,4845 Hill Lane,Hamilton,ON,L7A 8R2,Canada,+1-416-834-6965,ahmedmartin@mail.com,CN Rail,Unemployed,21167.67,SMALL_BUSINESS,BASIC,LOW,2018-05-20,True,2026-01-10 21:04:43
PMLA-C000164-SYN,Michael,White,2004-02-11,21,Female,2127 Elm Street,Calgary,AB,T3E 7J1,Canada,+1-647-784-7366,michael.white85@icloud.com,,Employed,83740.76,SMALL_BUSINESS,STANDARD,MEDIUM,2018-08-28,True,2026-01-10 21:04:43
PMLA-C000165-SYN,Patricia,Hall,1968-11-06,57,Female,4980 Maple Drive,Charlottetown,PE,C8E 1K8,Canada,+1-403-394-4164,patriciahall@hotmail.com,Microsoft Canada,Employed,58994.69,RETAIL,STANDARD,MEDIUM,2007-06-26,True,2026-01-10 21:04:43
PMLA-C000166-SYN,Pierre,Thompson,1975-04-13,50,Female,9830 Albert Lane,Barrie,ON,L5X 5P6,Canada,+1-587-943-6299,pierrethompson@outlook.com,Microsoft Canada,Student,100380.22,RETAIL,STANDARD,HIGH,2000-09-24,True,2026-01-10 21:04:43
PMLA-C000167-SYN,James,Bouchard,1964-11-27,61,Male,4522 John Road,Kitchener,ON,N1B 7P2,Canada,+1-289-471-7014,jamesbouchard@outlook.com,Bell Canada,Employed,123752.82,RETAIL,ENHANCED,MEDIUM,2004-04-11,True,2026-01-10 21:04:43
PMLA-C000168-SYN,John,Clark,1979-03-26,46,Male,5479 Queen Way,Kitchener,ON,N6E 3Z0,Canada,+1-403-255-5993,john.clark@mail.com,CIBC,Employed,19702.89,PRIVATE,ENHANCED,MEDIUM,2022-08-22,True,2026-01-10 21:04:43
PMLA-C000169-SYN,Charles,Wang,1958-04-13,67,Male,9363 Spadina Street,Windsor,ON,N8R 4C6,Canada,+1-343-644-3136,charleswang@fastmail.com,Amazon Canada,Employed,50385.09,RETAIL,STANDARD,MEDIUM,2004-01-07,True,2026-01-10 21:04:43
PMLA-C000170-SYN,François,Lavoie,1976-04-01,49,Male,397 Bay Boulevard,Windsor,ON,N2P 9T9,Canada,+1-289-651-1735,françoislavoie@mail.com,Bombardier,Retired,59103.44,RETAIL,BASIC,LOW,2009-07-03,True,2026-01-10 21:04:43
PMLA-C000171-SYN,Thomas,Martin,1988-05-02,37,Prefer not to say,302 Church Street,St. John's,NL,A4H 0M3,Canada,+1-236-254-8617,thomas.martin@yahoo.ca,Rogers,Self-employed,42855.98,RETAIL,ENHANCED,LOW,2017-01-28,True,2026-01-10 21:04:43
PMLA-C000172-SYN,Michael,Côté,1988-06-25,37,Female,3055 Park Crescent,Charlottetown,PE,C8A 0K8,Canada,+1-514-541-9027,michaelcôté@gmail.com,Loblaws,Employed,39936.56,RETAIL,STANDARD,HIGH,2001-04-27,True,2026-01-10 21:04:43
PMLA-C000173-SYN,Joseph,Martinez,1975-08-31,50,Female,1439 Spadina Way,Hamilton,ON,L8Z 3S3,Canada,+1-289-636-6118,jmartinez@fastmail.com,Shopify,Self-employed,59749.1,RETAIL,STANDARD,MEDIUM,2006-01-24,True,2026-01-10 21:04:43
PMLA-C000174-SYN,Olivia,Clark,1959-03-07,66,Female,1940 Elm Lane,Edmonton,AB,T2A 5S6,Canada,+1-514-653-5485,oliviaclark@yahoo.ca,TD Bank,Self-employed,30887.71,RETAIL,BASIC,MEDIUM,2016-02-12,True,2026-01-10 21:04:43
PMLA-C000175-SYN,William,Thompson,1999-04-03,26,Female,3015 Church Crescent,Regina,SK,S7G 2J3,Canada,+1-647-618-1245,william.thompson35@outlook.com,Shopify,Self-employed,90889.65,RETAIL,STANDARD,LOW,2018-02-28,True,2026-01-10 21:04:43
PMLA-C000176-SYN,Charlotte,Chen,1973-01-27,52,Female,9371 Dundas Street,Sherbrooke,QC,J8E 7T0,Canada,+1-778-731-9812,charlotte.chen@protonmail.com,Enbridge,Unemployed,31303.74,SMALL_BUSINESS,BASIC,LOW,2013-03-16,True,2026-01-10 21:04:43
PMLA-C000177-SYN,Ava,White,1957-10-05,68,Female,1482 Spadina Avenue,Vancouver,BC,V2Y 8G6,Canada,+1-587-531-8387,avawhite@fastmail.com,CP Rail,Student,29141.81,SMALL_BUSINESS,STANDARD,LOW,2005-07-17,True,2026-01-10 21:04:43
PMLA-C000178-SYN,Sophie,Lavoie,1952-08-27,73,Male,8384 Dundas Road,Charlottetown,PE,C6X 6B2,Canada,+1-438-779-3459,sophielavoie@hotmail.com,RBC,Employed,74318.65,SMALL_BUSINESS,BASIC,LOW,2009-02-05,False,2026-01-10 21:04:43
PMLA-C000179-SYN,James,Kim,1989-08-24,36,Female,95 Dundas Crescent,Hamilton,ON,L3J 9V7,Canada,+1-587-652-2300,james_kim@gmail.com,Microsoft Canada,Employed,69323.84,RETAIL,BASIC,LOW,2006-07-09,True,2026-01-10 21:04:43
PMLA-C000180-SYN,Raj,Walker,1971-10-11,54,Male,1785 Victoria Road,Moncton,NB,E2M 9Z9,Canada,+1-365-666-6901,raj.walker@icloud.com,Government of Canada,Retired,47642.89,PREMIUM,STANDARD,LOW,2009-05-31,True,2026-01-10 21:04:43
PMLA-C000181-SYN,Patricia,Miller,1996-04-05,29,Female,1437 George Boulevard,Sherbrooke,QC,J6Z 5L8,Canada,+1-450-332-9132,patricia.miller67@fastmail.com,Suncor,Employed,36384.79,RETAIL,STANDARD,MEDIUM,2009-04-19,True,2026-01-10 21:04:43
PMLA-C000182-SYN,Marie,Williams,1974-12-12,51,Female,3479 Main Drive,Windsor,ON,N4L 1M4,Canada,+1-343-763-6307,marie.williams@yahoo.ca,Air Canada,Employed,98260.5,RETAIL,BASIC,LOW,2006-12-20,True,2026-01-10 21:04:43
PMLA-C000183-SYN,Nancy,Kim,1982-02-20,43,Male,8538 River Lane,Barrie,ON,L8X 0J9,Canada,+1-438-562-2084,nkim@gmail.com,Government of Canada,Employed,54162.35,RETAIL,ENHANCED,MEDIUM,2014-02-08,True,2026-01-10 21:04:43
PMLA-C000184-SYN,Marie,Garcia,1989-08-05,36,Male,4959 Park Boulevard,Hamilton,ON,L2E 5B3,Canada,+1-437-654-9290,marie.garcia4@hotmail.com,Amazon Canada,Self-employed,64593.8,PREMIUM,ENHANCED,HIGH,2005-12-14,True,2026-01-10 21:04:43
PMLA-C000185-SYN,Luc,Chen,1991-11-12,34,Male,722 Bloor Avenue,Vancouver,BC,V5T 0E8,Canada,+1-514-223-6114,lucchen@mail.com,Bell Canada,Employed,46293.48,RETAIL,BASIC,LOW,2023-01-22,True,2026-01-10 21:04:43
PMLA-C000186-SYN,Daniel,Martin,1973-07-29,52,Female,4642 Wellington Drive,Barrie,ON,L2C 4Z5,Canada,+1-825-251-3131,daniel.martin4@gmail.com,RBC,Employed,70149.73,RETAIL,STANDARD,LOW,2008-11-20,True,2026-01-10 21:04:43
PMLA-C000187-SYN,Ming,Garcia,1986-10-12,39,Male,7673 Cedar Crescent,Moncton,NB,E4T 7K3,Canada,+1-289-831-5227,ming.garcia47@hotmail.com,CN Rail,Employed,36559.68,RETAIL,BASIC,LOW,2007-08-30,True,2026-01-10 21:04:43
PMLA-C000188-SYN,Ahmed,Clark,1956-06-06,69,Male,1753 King Avenue,Halifax,NS,B4X 7R9,Canada,+1-587-444-4992,ahmedclark@fastmail.com,Air Canada,Employed,53511.01,SMALL_BUSINESS,BASIC,MEDIUM,2021-10-29,True,2026-01-10 21:04:43
PMLA-C000189-SYN,Luc,Côté,1994-10-20,31,Male,5047 Church Avenue,Sherbrooke,QC,J9E 9R5,Canada,+1-613-860-2007,luccôté@hotmail.com,CAE,Employed,,RETAIL,BASIC,LOW,2017-06-29,True,2026-01-10 21:04:43
PMLA-C000190-SYN,Richard,Thomas,1973-05-28,52,Female,4990 Victoria Lane,Saskatoon,SK,S1Y 0Z8,Canada,+1-403-330-5819,rthomas@gmail.com,,Employed,30748.22,RETAIL,STANDARD,LOW,2014-04-09,True,2026-01-10 21:04:43
PMLA-C000191-SYN,Jean,Singh,1993-11-27,32,Male,2279 Park Way,London,ON,N5S 2M2,Canada,+1-289-211-2175,jean.singh@hotmail.com,Amazon Canada,Self-employed,34128.67,PREMIUM,ENHANCED,MEDIUM,2019-02-04,True,2026-01-10 21:04:43
PMLA-C000192-SYN,Wei,Singh,1994-07-12,31,Male,3699 Elm Way,Saskatoon,SK,S9A 9V3,Canada,+1-343-475-7731,wei_singh@mail.com,,Employed,37474.91,PRIVATE,BASIC,MEDIUM,2023-08-12,True,2026-01-10 21:04:43
