account_id,customer_id,account_type,account_number,currency,balance,available_balance,hold_amount,interest_rate,overdraft_limit,opened_date,last_activity_date,status,branch_id,created_at
PMLA-A000137-SYN,PMLA-C000906-SYN,CHECKING,****4714,CAD,12821.48,12045.37,0.0,1.27,500,2020-02-24,2024-01-15,CLOSED,BR-0045,2026-01-10 21:04:43
PMLA-A000138-SYN,PMLA-C000387-SYN,JOINT,****6603,CAD,4469.52,4301.88,431.92,0.94,5000,2009-05-30,2019-06-07,ACTIVE,BR-0038,2026-01-10 21:04:43
PMLA-A000139-SYN,PMLA-C000747-SYN,SAVINGS,****6576,CAD,57706.34,46537.5,0.0,1.21,5000,2022-09-02,2024-01-08,ACTIVE,BR-0023,2026-01-10 21:04:43
PMLA-A000140-SYN,PMLA-C000121-SYN,SAVINGS,****4130,CAD,4623.49,4144.55,0.0,3.93,0,2016-05-30,2022-08-30,ACTIVE,BR-0020,2026-01-10 21:04:43
PMLA-A000141-SYN,PMLA-C001030-SYN,SAVINGS,****6735,CAD,8283.42,7653.5,0.0,1.13,1000,2023-07-10,2024-11-09,ACTIVE,BR-0024,2026-01-10 21:04:43
PMLA-A000142-SYN,PMLA-C000084-SYN,BUSINESS,****8505,CAD,3700.83,3600.55,0.0,3.36,1000,2017-06-21,2018-12-06,ACTIVE,BR-0024,2026-01-10 21:04:43
PMLA-A000143-SYN,PMLA-C001300-SYN,BUSINESS,****7028,CAD,439.51,387.69,0.0,4.4,500,2019-12-26,2022-05-09,ACTIVE,BR-0029,2026-01-10 21:04:43
PMLA-A000144-SYN,PMLA-C000861-SYN,CHECKING,****1580,CAD,15365.64,13596.43,0.0,3.79,1000,2019-06-19,2023-09-21,ACTIVE,BR-0046,2026-01-10 21:04:43
PMLA-A000145-SYN,PMLA-C000319-SYN,CHECKING,****7684,CAD,874.73,751.38,0.0,3.91,500,2005-07-12,2016-04-04,ACTIVE,BR-0010,2026-01-10 21:04:43
PMLA-A000146-SYN,PMLA-C001456-SYN,CHECKING,****7738,CAD,664.87,618.4,0.0,4.11,1000,2010-12-24,2016-05-18,ACTIVE,BR-0005,2026-01-10 21:04:43
PMLA-A000147-SYN,PMLA-C000381-SYN,CHECKING,****9995,CAD,3015.16,2674.37,0.0,3.01,1000,2008-09-01,2014-12-27,ACTIVE,BR-0027,2026-01-10 21:04:43
PMLA-A000148-SYN,PMLA-C001284-SYN,CHECKING,****2133,CAD,4496.31,3695.19,0.0,3.78,1000,2010-03-22,2021-12-19,ACTIVE,BR-0024,2026-01-10 21:04:43
PMLA-A000149-SYN,PMLA-C000802-SYN,SAVINGS,****1323,CAD,12709.07,10818.41,0.0,0.26,0,2018-08-05,2023-07-09,ACTIVE,BR-0013,2026-01-10 21:04:43
PMLA-A000150-SYN,PMLA-C001408-SYN,SAVINGS,****7787,CAD,5871.68,5740.36,0.0,0.34,2000,2006-08-08,2007-07-02,ACTIVE,BR-0018,2026-01-10 21:04:43
PMLA-A000151-SYN,PMLA-C001402-SYN,CHECKING,****2444,CAD,13139.37,11883.76,0.0,1.43,2000,2009-08-23,2018-12-15,ACTIVE,BR-0028,2026-01-10 21:04:43
PMLA-A000152-SYN,PMLA-C000911-SYN,CHECKING,****7605,CAD,5273.35,4589.06,0.0,0.6,2000,2023-03-02,2024-06-29,ACTIVE,BR-0010,2026-01-10 21:04:43
PMLA-A000153-SYN,PMLA-C000133-SYN,JOINT,****3001,CAD,5392.47,5292.4,0.0,3.89,2000,2012-09-08,2014-11-05,ACTIVE,BR-0049,2026-01-10 21:04:43
PMLA-A000154-SYN,PMLA-C000757-SYN,SAVINGS,****7911,USD,1318.01,1057.15,0.0,3.14,2000,2018-10-29,2020-12-02,DORMANT,BR-0023,2026-01-10 21:04:43
PMLA-A000155-SYN,PMLA-C000441-SYN,CHECKING,****3376,CAD,13417.85,10819.73,0.0,1.38,500,2007-09-23,2014-06-20,DORMANT,BR-0036,2026-01-10 21:04:43
PMLA-A000156-SYN,PMLA-C001059-SYN,BUSINESS,****4772,CAD,7417.04,6538.13,0.0,0.08,5000,2014-10-20,2023-01-18,ACTIVE,BR-0037,2026-01-10 21:04:43
PMLA-A000157-SYN,PMLA-C000486-SYN,BUSINESS,****9275,CAD,2964.43,2866.39,225.84,3.19,5000,2022-07-18,2022-12-03,ACTIVE,BR-0042,2026-01-10 21:04:43
PMLA-A000158-SYN,PMLA-C000378-SYN,CHECKING,****5208,CAD,14195.4,13629.07,0.0,0.87,1000,2016-07-31,2017-01-27,ACTIVE,BR-0028,2026-01-10 21:04:43
PMLA-A000159-SYN,PMLA-C000533-SYN,CHECKING,****8165,CAD,3504.35,3188.05,18.76,0.32,500,2019-06-18,2022-08-19,ACTIVE,BR-0009,2026-01-10 21:04:43
PMLA-A000160-SYN,PMLA-C001431-SYN,SAVINGS,****4826,CAD,3686.47,3285.03,0.0,0.06,0,2015-07-04,2021-03-25,ACTIVE,BR-0009,2026-01-10 21:04:43
PMLA-A000161-SYN,PMLA-C000514-SYN,CHECKING,****4587,CAD,25344.3,24137.78,227.2,0.81,5000,2006-03-17,2010-04-01,ACTIVE,BR-0028,2026-01-10 21:04:43
PMLA-A000162-SYN,PMLA-C000789-SYN,CHECKING,****3474,CAD,3724.44,3699.98,0.0,3.06,2000,2006-11-19,2021-05-03,ACTIVE,BR-0026,2026-01-10 21:04:43
PMLA-A000163-SYN,PMLA-C000118-SYN,CHECKING,****1326,CAD,4115.22,3293.53,0.0,0.13,5000,2020-04-18,2021-04-22,ACTIVE,BR-0043,2026-01-10 21:04:43
PMLA-A000164-SYN,PMLA-C000977-SYN,BUSINESS,****7839,CAD,1820.65,1749.39,0.0,2.63,1000,2013-10-09,2014-04-07,ACTIVE,BR-0045,2026-01-10 21:04:43
PMLA-A000165-SYN,PMLA-C000828-SYN,CHECKING,****1324,CAD,2414.64,1944.51,0.0,3.74,0,2019-06-02,2023-03-23,ACTIVE,BR-0036,2026-01-10 21:04:43
PMLA-A000166-SYN,PMLA-C000446-SYN,SAVINGS,****9274,CAD,7277.43,6333.53,185.38,1.95,1000,2005-12-19,2012-12-14,ACTIVE,BR-0038,2026-01-10 21:04:43
PMLA-A000167-SYN,PMLA-C001175-SYN,JOINT,****1693,CAD,805.98,659.65,0.0,2.84,0,2021-10-18,2023-07-15,ACTIVE,BR-0035,2026-01-10 21:04:43
PMLA-A000168-SYN,PMLA-C000431-SYN,BUSINESS,****2533,USD,4259.85,4061.19,0.0,1.5,0,2014-04-07,2022-01-13,FROZEN,BR-0003,2026-01-10 21:04:43
PMLA-A000169-SYN,PMLA-C000571-SYN,SAVINGS,****2723,CAD,377.87,335.99,0.0,3.0,500,2009-03-23,2013-03-14,ACTIVE,BR-0004,2026-01-10 21:04:43
PMLA-A000170-SYN,PMLA-C001466-SYN,CHECKING,****1964,CAD,5573.93,5011.75,0.0,2.0,1000,2017-01-28,2021-07-06,ACTIVE,BR-0024,2026-01-10 21:04:43
PMLA-A000171-SYN,PMLA-C000416-SYN,JOINT,****9090,CAD,1064.16,978.7,0.0,0.01,0,2022-04-26,2022-10-17,ACTIVE,BR-0035,2026-01-10 21:04:43
PMLA-A000172-SYN,PMLA-C000091-SYN,CHECKING,****1034,CAD,717.68,609.9,0.0,3.9,5000,2022-02-07,2022-12-15,ACTIVE,BR-0017,2026-01-10 21:04:43
PMLA-A000173-SYN,PMLA-C000198-SYN,SAVINGS,****9523,CAD,791.51,759.35,0.0,1.81,0,2023-03-25,2024-10-21,ACTIVE,BR-0026,2026-01-10 21:04:43
PMLA-A000174-SYN,PMLA-C000533-SYN,BUSINESS,****5733,CAD,6528.78,6145.01,358.76,1.96,500,2012-01-04,2014-10-25,ACTIVE,BR-0030,2026-01-10 21:04:43
PMLA-A000175-SYN,PMLA-C001412-SYN,BUSINESS,****1616,CAD,1100.72,964.58,0.0,0.82,1000,2023-11-04,2024-06-02,ACTIVE,BR-0022,2026-01-10 21:04:43
PMLA-A000176-SYN,PMLA-C001197-SYN,CHECKING,****9309,CAD,13837.56,13569.74,312.38,4.04,500,2008-03-10,2023-03-09,ACTIVE,BR-0018,2026-01-10 21:04:43
PMLA-A000177-SYN,PMLA-C000721-SYN,CHECKING,****9865,CAD,37775.09,33551.04,0.0,2.88,1000,2009-04-08,2014-12-27,ACTIVE,BR-0046,2026-01-10 21:04:43
PMLA-A000178-SYN,PMLA-C000459-SYN,BUSINESS,****1606,CAD,4197.86,4068.31,0.0,1.98,500,2020-01-08,2024-05-19,ACTIVE,BR-0039,2026-01-10 21:04:43
PMLA-A000179-SYN,PMLA-C000626-SYN,CHECKING,****5176,CAD,1422.26,1300.64,0.0,1.29,5000,2014-12-07,2016-10-16,ACTIVE,BR-0035,2026-01-10 21:04:43
PMLA-A000180-SYN,PMLA-C000700-SYN,SAVINGS,****6199,CAD,1065.8,1060.79,55.68,3.67,2000,2008-07-10,2017-07-26,ACTIVE,BR-0034,2026-01-10 21:04:43
PMLA-A000181-SYN,PMLA-C001246-SYN,BUSINESS,****8303,CAD,3946.0,3283.12,0.0,3.31,2000,2014-03-04,2018-03-19,ACTIVE,BR-0049,2026-01-10 21:04:43
PMLA-A000182-SYN,PMLA-C001180-SYN,JOINT,****5924,CAD,1512.31,1399.19,0.0,1.05,5000,2009-11-26,2022-04-01,ACTIVE,BR-0034,2026-01-10 21:04:43
PMLA-A000183-SYN,PMLA-C000406-SYN,CHECKING,****5218,CAD,6101.37,5529.13,68.72,3.2,1000,2021-09-29,2023-01-03,ACTIVE,BR-0036,2026-01-10 21:04:43
PMLA-A000184-SYN,PMLA-C001453-SYN,SAVINGS,****7960,CAD,1983.79,1617.07,0.0,3.2,500,2010-01-01,2015-05-10,DORMANT,BR-0018,2026-01-10 21:04:43
PMLA-A000185-SYN,PMLA-C000652-SYN,SAVINGS,****5120,CAD,5677.06,5397.26,0.0,0.9,2000,2006-08-01,2019-02-22,ACTIVE,BR-0020,2026-01-10 21:04:43
PMLA-A000186-SYN,PMLA-C001332-SYN,CHECKING,****8501,CAD,8117.69,6995.03,0.0,0.61,500,2016-01-09,2022-09-10,ACTIVE,BR-0044,2026-01-10 21:04:43
PMLA-A000187-SYN,PMLA-C000121-SYN,SAVINGS,****6454,CAD,764.14,616.59,0.0,4.37,1000,2019-08-03,2022-04-20,ACTIVE,BR-0041,2026-01-10 21:04:43
PMLA-A000188-SYN,PMLA-C001294-SYN,BUSINESS,****4423,CAD,1537.44,1349.58,0.0,4.37,2000,2023-05-11,2024-02-22,ACTIVE,BR-0023,2026-01-10 21:04:43
PMLA-A000189-SYN,PMLA-C000190-SYN,SAVINGS,****2054,CAD,1119.33,1009.26,0.0,3.58,500,2023-08-22,2024-08-14,ACTIVE,BR-0016,2026-01-10 21:04:43
PMLA-A000190-SYN,PMLA-C000853-SYN,SAVINGS,****6925,CAD,772.15,690.93,0.0,1.75,1000,2011-10-08,2020-07-15,ACTIVE,BR-0032,2026-01-10 21:04:43
PMLA-A000191-SYN,PMLA-C001371-SYN,BUSINESS,****1986,CAD,6525.15,6170.72,0.0,1.86,5000,2010-09-20,2015-04-03,DORMANT,BR-0044,2026-01-10 21:04:43
PMLA-A000192-SYN,PMLA-C000675-SYN,SAVINGS,****8763,CAD,4134.39,3623.73,0.0,0.61,1000,2018-06-21,2023-10-02,ACTIVE,BR-0019,2026-01-10 21:04:43
PMLA-A000193-SYN,PMLA-C000705-SYN,CHECKING,****3092,CAD,3672.76,3512.51,0.0,1.61,2000,2007-07-27,2015-03-27,ACTIVE,BR-0015,2026-01-10 21:04:43
PMLA-A000194-SYN,PMLA-C001367-SYN,BUSINESS,****6587,CAD,3227.18,2748.56,0.0,1.38,5000,2013-06-11,2018-12-23,ACTIVE,BR-0024,2026-01-10 21:04:43
PMLA-A000195-SYN,PMLA-C001270-SYN,JOINT,****3968,CAD,3657.58,3552.27,0.0,0.16,1000,2013-01-11,2018-11-10,ACTIVE,BR-0026,2026-01-10 21:04:43
PMLA-A000196-SYN,PMLA-C000733-SYN,JOINT,****1183,CAD,14011.6,12784.73,0.0,1.74,5000,2016-04-24,2018-02-26,ACTIVE,BR-0004,2026-01-10 21:04:43
PMLA-A000197-SYN,PMLA-C000558-SYN,CHECKING,****9510,CAD,11705.58,11357.43,0.0,3.11,500,2024-03-27,2024-06-04,ACTIVE,BR-0042,2026-01-10 21:04:43
PMLA-A000198-SYN,PMLA-C000545-SYN,SAVINGS,****4933,CAD,28257.02,24361.69,88.37,1.27,500,2010-01-15,2023-11-03,ACTIVE,BR-0050,2026-01-10 21:04:43
PMLA-A000199-SYN,PMLA-C000531-SYN,SAVINGS,****9604,CAD,10721.82,10130.0,0.0,3.2,5000,2023-05-25,2023-07-11,ACTIVE,BR-0029,2026-01-10 21:04:43
PMLA-A000200-SYN,PMLA-C000820-SYN,SAVINGS,****8624,CAD,2199.48,1913.97,0.0,0.88,5000,2009-06-22,2011-05-19,ACTIVE,BR-0027,2026-01-10 21:04:43
PMLA-A000201-SYN,PMLA-C000251-SYN,CHECKING,****8761,CAD,322.88,273.45,0.0,2.23,0,2023-10-26,2024-03-23,ACTIVE,BR-0041,2026-01-10 21:04:43
PMLA-A000202-SYN,PMLA-C000441-SYN,SAVINGS,****2970,CAD,15901.94,13709.75,0.0,1.79,5000,2006-09-10,2018-06-01,ACTIVE,BR-0042,2026-01-10 21:04:43
PMLA-A000203-SYN,PMLA-C001499-SYN,CHECKING,****8609,CAD,13072.45,12102.92,0.0,1.17,2000,2014-09-06,2021-12-29,CLOSED,BR-0036,2026-01-10 21:04:43
PMLA-A000204-SYN,PMLA-C000867-SYN,BUSINESS,****2507,CAD,7546.26,6820.03,0.0,2.08,500,2014-11-14,2018-08-12,ACTIVE,BR-0024,2026-01-10 21:04:43
PMLA-A000205-SYN,PMLA-C001416-SYN,SAVINGS,****1424,CAD,3141.1,2631.68,0.0,1.01,2000,2008-11-14,2014-03-27,ACTIVE,BR-0018,2026-01-10 21:04:43
PMLA-A000206-SYN,PMLA-C000263-SYN,CHECKING,****4042,CAD,21172.8,20955.28,0.0,3.72,1000,2011-06-01,2013-04-21,ACTIVE,BR-0039,2026-01-10 21:04:43
PMLA-A000207-SYN,PMLA-C000003-SYN,SAVINGS,****4234,CAD,3811.04,3137.99,0.0,3.82,1000,2015-02-12,2018-08-15,ACTIVE,BR-0013,2026-01-10 21:04:43
PMLA-A000208-SYN,PMLA-C000395-SYN,CHECKING,****4652,USD,1756.64,1491.33,0.0,3.32,500,2013-12-23,2023-02-13,ACTIVE,BR-0003,2026-01-10 21:04:43
PMLA-A000209-SYN,PMLA-C000205-SYN,CHECKING,****2130,CAD,2463.79,2261.15,0.0,3.82,2000,2008-08-07,2019-03-03,ACTIVE,BR-0007,2026-01-10 21:04:43
PMLA-A000210-SYN,PMLA-C001439-SYN,SAVINGS,****7057,CAD,2656.31,2224.19,0.0,1.2,500,2023-01-19,2023-12-22,ACTIVE,BR-0025,2026-01-10 21:04:43
PMLA-A000211-SYN,PMLA-C000395-SYN,SAVINGS,****4775,CAD,4347.56,3855.05,0.0,3.83,1000,2022-08-15,2024-06-30,ACTIVE,BR-0020,2026-01-10 21:04:43
PMLA-A000212-SYN,PMLA-C001186-SYN,JOINT,****3167,CAD,971.02,943.72,0.0,2.54,0,2016-05-22,2020-08-13,ACTIVE,BR-0002,2026-01-10 21:04:43
PMLA-A000213-SYN,PMLA-C000562-SYN,SAVINGS,****3296,CAD,5969.35,4882.43,133.18,1.19,500,2008-02-26,2022-07-23,ACTIVE,BR-0041,2026-01-10 21:04:43
PMLA-A000214-SYN,PMLA-C000698-SYN,CHECKING,****4392,CAD,10249.67,8475.23,0.0,0.63,0,2006-02-15,2010-12-16,ACTIVE,BR-0047,2026-01-10 21:04:43
PMLA-A000215-SYN,PMLA-C001212-SYN,SAVINGS,****1670,CAD,13421.18,13122.61,0.0,4.28,1000,2018-10-19,2022-09-19,DORMANT,BR-0032,2026-01-10 21:04:43
PMLA-A000216-SYN,PMLA-C000872-SYN,CHECKING,****4890,CAD,7562.57,7150.25,3.07,4.38,1000,2006-10-07,2016-03-08,ACTIVE,BR-0006,2026-01-10 21:04:43
PMLA-A000217-SYN,PMLA-C001435-SYN,CHECKING,****6860,CAD,2247.39,1886.02,0.0,3.97,0,2022-03-30,2024-10-16,FROZEN,BR-0018,2026-01-10 21:04:43
PMLA-A000218-SYN,PMLA-C001176-SYN,CHECKING,****2343,CAD,19794.34,17711.88,0.0,0.49,2000,2012-06-15,2013-07-06,ACTIVE,BR-0005,2026-01-10 21:04:43
PMLA-A000219-SYN,PMLA-C000481-SYN,JOINT,****3110,CAD,4746.21,4595.21,0.0,2.59,5000,2013-07-05,2018-01-31,ACTIVE,BR-0002,2026-01-10 21:04:43
PMLA-A000220-SYN,PMLA-C001167-SYN,SAVINGS,****2759,CAD,27732.17,24073.34,330.82,4.46,2000,2005-08-12,2006-01-06,ACTIVE,BR-0019,2026-01-10 21:04:43
PMLA-A000221-SYN,PMLA-C000430-SYN,SAVINGS,****3066,CAD,102664.73,99589.97,0.0,4.26,1000,2018-08-25,2020-11-06,ACTIVE,BR-0041,2026-01-10 21:04:43
PMLA-A000222-SYN,PMLA-C000059-SYN,SAVINGS,****3830,CAD,12378.01,11578.78,273.39,3.86,5000,2013-01-18,2013-06-09,ACTIVE,BR-0020,2026-01-10 21:04:43
PMLA-A000223-SYN,PMLA-C001220-SYN,SAVINGS,****6287,CAD,3278.97,3272.91,0.0,2.57,500,2016-02-11,2017-12-09,ACTIVE,BR-0003,2026-01-10 21:04:43
PMLA-A000224-SYN,PMLA-C000681-SYN,JOINT,****5738,CAD,3004.29,2951.21,0.0,1.67,5000,2022-02-26,2022-06-06,ACTIVE,BR-0016,2026-01-10 21:04:43
PMLA-A000225-SYN,PMLA-C001050-SYN,BUSINESS,****9152,CAD,1147.78,924.32,491.99,0.71,5000,2019-06-12,2024-07-26,ACTIVE,BR-0044,2026-01-10 21:04:43
PMLA-A000226-SYN,PMLA-C001032-SYN,CHECKING,****4098,CAD,6137.91,5087.6,0.0,4.48,5000,2024-01-29,2024-10-26,ACTIVE,BR-0010,2026-01-10 21:04:43
PMLA-A000227-SYN,PMLA-C000668-SYN,SAVINGS,****4275,CAD,6150.51,5927.73,0.0,0.87,0,2022-05-09,2022-12-14,ACTIVE,BR-0014,2026-01-10 21:04:43
PMLA-A000228-SYN,PMLA-C000169-SYN,CHECKING,****6812,CAD,2919.02,2371.15,0.0,2.07,5000,2008-06-10,2010-03-08,ACTIVE,BR-0017,2026-01-10 21:04:43
PMLA-A000229-SYN,PMLA-C000045-SYN,CHECKING,****6233,CAD,7680.51,6254.85,0.0,3.2,2000,2021-03-19,2021-08-19,ACTIVE,BR-0003,2026-01-10 21:04:43
PMLA-A000230-SYN,PMLA-C000004-SYN,SAVINGS,****2788,CAD,5152.0,4916.0,0.0,3.07,1000,2005-11-01,2017-03-10,DORMANT,BR-0001,2026-01-10 21:04:43
PMLA-A000231-SYN,PMLA-C001485-SYN,BUSINESS,****7310,CAD,2900.36,2808.63,0.0,1.23,0,2018-01-26,2019-10-24,ACTIVE,BR-0046,2026-01-10 21:04:43
PMLA-A000232-SYN,PMLA-C001417-SYN,CHECKING,****1959,CAD,6232.42,5810.29,0.0,0.66,1000,2022-06-27,2022-10-15,ACTIVE,BR-0028,2026-01-10 21:04:43
PMLA-A000233-SYN,PMLA-C000224-SYN,CHECKING,****5104,CAD,21811.74,17614.22,0.0,1.55,500,2007-06-26,2022-08-30,ACTIVE,BR-0005,2026-01-10 21:04:43
PMLA-A000234-SYN,PMLA-C000269-SYN,JOINT,****1988,CAD,6441.81,5236.26,0.0,0.99,0,2007-10-09,2010-07-09,ACTIVE,BR-0038,2026-01-10 21:04:43
PMLA-A000235-SYN,PMLA-C000781-SYN,SAVINGS,****5026,CAD,7511.32,6832.83,0.0,4.43,500,2012-07-25,2021-04-09,ACTIVE,BR-0007,2026-01-10 21:04:43
PMLA-A000236-SYN,PMLA-C000600-SYN,BUSINESS,****1370,CAD,3770.09,3215.01,0.0,0.26,500,2010-05-28,2021-11-23,ACTIVE,BR-0047,2026-01-10 21:04:43
PMLA-A000237-SYN,PMLA-C001170-SYN,CHECKING,****5429,CAD,2125.73,1973.14,0.0,1.05,500,2022-06-20,2023-05-25,CLOSED,BR-0032,2026-01-10 21:04:43
PMLA-A000238-SYN,PMLA-C000366-SYN,CHECKING,****3003,USD,4938.72,4773.45,0.0,0.37,1000,2006-12-04,2023-07-19,ACTIVE,BR-0037,2026-01-10 21:04:43
PMLA-A000239-SYN,PMLA-C001042-SYN,CHECKING,****6111,CAD,16853.78,15903.84,0.0,0.76,2000,2021-10-09,2023-03-17,ACTIVE,BR-0021,2026-01-10 21:04:43
PMLA-A000240-SYN,PMLA-C000287-SYN,CHECKING,****9593,CAD,1229.5,1141.74,0.0,2.41,500,2008-02-03,2008-08-05,ACTIVE,BR-0040,2026-01-10 21:04:43
PMLA-A000241-SYN,PMLA-C000155-SYN,BUSINESS,****4997,CAD,25186.08,20882.33,0.0,1.52,2000,2019-06-08,2022-04-29,ACTIVE,BR-0016,2026-01-10 21:04:43
PMLA-A000242-SYN,PMLA-C000218-SYN,SAVINGS,****4721,CAD,11727.85,9524.1,0.0,3.83,500,2011-07-12,2011-11-17,ACTIVE,BR-0008,2026-01-10 21:04:43
PMLA-A000243-SYN,PMLA-C000431-SYN,CHECKING,****5068,CAD,2731.33,2446.25,0.0,3.05,1000,2006-06-24,2014-01-04,ACTIVE,BR-0040,2026-01-10 21:04:43
PMLA-A000244-SYN,PMLA-C000282-SYN,JOINT,****3078,CAD,4516.58,4282.16,0.0,1.8,2000,2021-07-29,2024-11-05,ACTIVE,BR-0034,2026-01-10 21:04:43
PMLA-A000245-SYN,PMLA-C000921-SYN,SAVINGS,****6008,CAD,3011.54,2536.74,0.0,2.02,2000,2020-08-10,2022-03-26,ACTIVE,BR-0025,2026-01-10 21:04:43
PMLA-A000246-SYN,PMLA-C000925-SYN,SAVINGS,****9290,CAD,8307.75,6712.76,0.0,0.49,1000,2008-10-07,2019-12-17,ACTIVE,BR-0043,2026-01-10 21:04:43
PMLA-A000247-SYN,PMLA-C000729-SYN,CHECKING,****5619,CAD,4111.07,4075.08,0.0,2.57,500,2019-03-30,2021-11-18,ACTIVE,BR-0009,2026-01-10 21:04:43
PMLA-A000248-SYN,PMLA-C000430-SYN,CHECKING,****2218,CAD,11231.15,9897.15,439.85,2.13,1000,2022-02-19,2024-09-09,ACTIVE,BR-0038,2026-01-10 21:04:43
PMLA-A000249-SYN,PMLA-C000996-SYN,BUSINESS,****2801,CAD,22144.71,19904.05,64.19,2.63,500,2005-11-21,2016-12-25,ACTIVE,BR-0042,2026-01-10 21:04:43
PMLA-A000250-SYN,PMLA-C000755-SYN,CHECKING,****3912,CAD,1924.08,1655.61,0.0,2.42,1000,2016-07-27,2024-07-18,ACTIVE,BR-0038,2026-01-10 21:04:43
PMLA-A000251-SYN,PMLA-C000422-SYN,SAVINGS,****1422,CAD,1371.83,1103.79,0.0,2.07,0,2015-01-02,2015-10-05,ACTIVE,BR-0032,2026-01-10 21:04:43
PMLA-A000252-SYN,PMLA-C001082-SYN,SAVINGS,****5267,CAD,3028.97,2788.1,0.0,1.39,500,2010-10-16,2020-09-10,ACTIVE,BR-0014,2026-01-10 21:04:43
PMLA-A000253-SYN,PMLA-C000831-SYN,BUSINESS,****8512,CAD,1292.99,1173.66,0.0,0.31,500,2013-09-28,2022-01-14,ACTIVE,BR-0029,2026-01-10 21:04:43
PMLA-A000254-SYN,PMLA-C001320-SYN,SAVINGS,****9484,CAD,4196.83,3672.14,0.0,4.03,500,2009-12-10,2024-05-06,ACTIVE,BR-0007,2026-01-10 21:04:43
PMLA-A000255-SYN,PMLA-C001311-SYN,CHECKING,****4499,CAD,3793.96,3245.57,0.0,2.85,1000,2016-08-02,2024-01-04,ACTIVE,BR-0030,2026-01-10 21:04:43
PMLA-A000256-SYN,PMLA-C001304-SYN,CHECKING,****8241,CAD,3367.79,3254.92,0.0,1.69,500,2023-02-08,2023-03-07,FROZEN,BR-0005,2026-01-10 21:04:43
PMLA-A000257-SYN,PMLA-C000993-SYN,SAVINGS,****2776,CAD,1027.35,939.96,0.0,1.72,500,2009-05-24,2015-03-10,ACTIVE,BR-0024,2026-01-10 21:04:43
PMLA-A000258-SYN,PMLA-C000700-SYN,BUSINESS,****9160,CAD,7234.42,6705.81,0.0,1.45,2000,2022-09-05,2023-07-17,DORMANT,BR-0049,2026-01-10 21:04:43
PMLA-A000259-SYN,PMLA-C000552-SYN,BUSINESS,****1387,CAD,303.93,246.26,0.0,1.89,5000,2009-11-05,2018-12-12,ACTIVE,BR-0011,2026-01-10 21:04:43
PMLA-A000260-SYN,PMLA-C000770-SYN,SAVINGS,****7871,CAD,19781.3,17451.84,219.56,1.69,0,2012-08-21,2017-12-27,FROZEN,BR-0008,2026-01-10 21:04:43
PMLA-A000261-SYN,PMLA-C001173-SYN,BUSINESS,****1970,CAD,31237.41,24996.61,0.0,0.2,5000,2012-09-06,2021-05-22,DORMANT,BR-0008,2026-01-10 21:04:43
PMLA-A000262-SYN,PMLA-C001378-SYN,CHECKING,****6754,CAD,2353.3,2069.45,0.0,1.2,0,2021-03-02,2021-04-26,ACTIVE,BR-0044,2026-01-10 21:04:43
PMLA-A000263-SYN,PMLA-C000349-SYN,CHECKING,****1958,CAD,3194.96,2819.18,0.0,0.85,1000,2005-09-29,2008-06-06,ACTIVE,BR-0030,2026-01-10 21:04:43
PMLA-A000264-SYN,PMLA-C000645-SYN,BUSINESS,****7680,CAD,3750.6,3392.8,0.0,0.37,1000,2007-10-18,2023-01-07,ACTIVE,BR-0018,2026-01-10 21:04:43
PMLA-A000265-SYN,PMLA-C000364-SYN,CHECKING,****8461,CAD,306.51,255.38,0.0,1.15,5000,2009-01-10,2016-06-25,DORMANT,BR-0037,2026-01-10 21:04:43
PMLA-A000266-SYN,PMLA-C000394-SYN,BUSINESS,****8719,CAD,4689.59,4248.57,452.78,3.44,5000,2021-06-17,2021-10-12,ACTIVE,BR-0005,2026-01-10 21:04:43
PMLA-A000267-SYN,PMLA-C000423-SYN,CHECKING,****3693,CAD,1981.11,1769.31,0.0,1.22,5000,2005-09-29,2023-09-24,ACTIVE,BR-0042,2026-01-10 21:04:43
PMLA-A000268-SYN,PMLA-C000495-SYN,CHECKING,****5101,CAD,1176.62,1006.89,0.0,4.21,500,2019-02-11,2023-10-20,ACTIVE,BR-0047,2026-01-10 21:04:43
PMLA-A000269-SYN,PMLA-C000750-SYN,CHECKING,****8681,CAD,781.47,644.05,335.17,0.36,2000,2012-04-15,2013-01-25,ACTIVE,BR-0043,2026-01-10 21:04:43
PMLA-A000270-SYN,PMLA-C000778-SYN,JOINT,****5317,CAD,12692.15,11643.78,0.0,3.58,500,2006-08-20,2017-08-10,ACTIVE,BR-0003,2026-01-10 21:04:43
PMLA-A000271-SYN,PMLA-C000341-SYN,CHECKING,****4368,CAD,2425.81,2318.35,118.83,2.04,500,2018-11-11,2021-12-08,ACTIVE,BR-0018,2026-01-10 21:04:43
PMLA-A000272-SYN,PMLA-C000666-SYN,BUSINESS,****2415,CAD,840.24,771.87,160.11,1.77,500,2023-02-19,2023-08-18,ACTIVE,BR-0044,2026-01-10 21:04:43
PMLA-A000273-SYN,PMLA-C000827-SYN,SAVINGS,****6517,CAD,8786.74,7640.32,0.0,3.07,500,2015-11-19,2024-10-24,CLOSED,BR-0005,2026-01-10 21:04:43
PMLA-A000274-SYN,PMLA-C000830-SYN,BUSINESS,****3327,CAD,2062.01,1751.37,0.0,2.49,1000,2018-05-22,2023-10-02,CLOSED,BR-0025,2026-01-10 21:04:43
