application_id,gt_person_id,link_shared_id,bank_internal_id,application_ts,product,amount_requested,term_months,interest_rate,birth_year,sex,home_postal_fsa,home_province,home_lat,home_lng,employment_type,employer_industry,employment_tenure_months,pay_frequency,dependents,residence_months,declared_income_cad,verified_income_cad,avg_balance_3m_cad,inflow_payroll_3m_cad,card_spend_3m_cad,atm_withdraw_3m_cad,nsf_count_3m,late_fee_count_3m,overdraft_days_3m,device_type,browser,os,device_id,ip_lat,ip_lng,internal_risk_score,default_12m,created_at,updated_at,source_system
67,7538,5872cad6e22d50a1,eef69c11e71c6e13,2025-07-02 09:58:54,LineOfCredit,42404.69,48,0.1854,1949,M,S6T,NL,47.35122495954979,-53.03019664148263,Full-time,Energy,54,biweekly,1,46,48349.88,52091.7,3387.2,6891.18,10120.74,148.26,1,0,0,mobile,Edge,macOS,d7538_792,47.35122495954979,-53.03019664148263,0.3489413468720211,False,2025-06-26,2025-07-05,bank_app_v1
68,1522,ff88077ba1421c09,bb3fea9d9d268862,2025-05-29 15:24:29,LineOfCredit,18626.26,72,0.1344,1979,F,G1A,SK,52.29854267133321,-106.62548598965707,Student,Energy,9,monthly,2,18,36044.41,25070.23,3221.69,4850.3,6720.8,623.96,0,0,1,mobile,Chrome,macOS,d1522_443,52.29854267133321,-106.62548598965707,0.34663352594235164,False,2025-05-17,2025-05-31,bank_app_v1
69,7186,58693af5b074e9cd,046e34da9c16719d,2025-05-09 17:24:59,PersonalLoan,18628.05,36,0.1467,1969,M,E9T,QC,45.474624947198095,-73.64088448461094,Contract,Hospitality,81,monthly,2,69,103760.62,99771.1,1283.93,2661.35,2613.91,277.32,0,0,0,desktop,Firefox,macOS,d7186_147,45.474624947198095,-73.64088448461094,0.37794323267268454,False,2025-04-28,2025-05-10,bank_app_v1
70,1899,65ed32b400e28889,8388cc5ceb3d2a11,2025-04-10 11:31:56,LineOfCredit,5726.29,48,0.1136,1991,F,T8H,YT,60.7945956908301,-134.89955087554063,Full-time,Hospitality,50,weekly,1,0,41778.14,38549.98,4433.9,4302.95,1051.66,149.78,1,1,3,mobile,Other,macOS,d1899_117,60.7945956908301,-134.89955087554063,0.2056141896656013,False,2025-03-28,2025-04-10,bank_app_v1
71,2180,fe143a175cba6f12,cefb1dcd5b114a67,2025-03-15 19:56:52,PersonalLoan,23401.13,36,0.1006,1998,M,C6J,NU,63.919789783277125,-68.66561714210569,Retired,Healthcare,124,biweekly,1,0,128441.08,126678.39,4076.62,2634.83,2114.39,132.76,0,1,2,mobile,Firefox,Android,d2180_798,63.919789783277125,-68.66561714210569,0.2608574483213323,False,2025-03-02,2025-03-21,bank_app_v1
72,7244,254a2a78f5e6129c,6f57b7a7c017123c,2025-07-14 16:33:43,CreditCard,4698.47,36,0.196,1996,F,X3P,AB,,,Unemployed,Technology,0,monthly,1,97,61072.12,45979.04,2992.96,3009.77,2773.18,593.16,0,0,1,mobile,Firefox,iOS,d7244_302,,,0.16020739589948724,False,2025-07-07,2025-07-19,bank_app_v1
73,8247,4e40cfc1dea8ec7d,083f36f8bab91d53,2025-01-31 16:17:04,AutoLoan,43703.07,24,0.0549,1951,M,C8Y,YT,60.73935819151921,-135.25672973039516,Full-time,Transportation,4,biweekly,1,0,67412.17,62926.65,10168.28,6205.61,5954.92,178.31,0,0,0,mobile,Edge,Windows,d8247_630,60.73935819151921,-135.25672973039516,0.5157688219661584,False,2025-01-18,2025-02-05,bank_app_v1
74,4789,,9cd0212f149edc09,2025-03-06 09:00:12,CreditCard,10284.54,24,0.1781,1971,M,M9C,BC,,,Full-time,Finance,56,monthly,1,155,61702.7,64025.41,21193.13,12903.34,10045.6,324.84,1,0,1,desktop,Safari,macOS,d4789_225,,,0.036996191258226396,False,2025-02-22,2025-03-07,bank_app_v1
75,5289,0919ce4a804dacd1,65d592273b25b9ba,2025-01-13 10:10:46,AutoLoan,3723.95,36,0.1378,1976,F,G5K,NT,62.50998403394571,-114.48957859638345,Retired,Government,57,monthly,1,110,51758.29,43110.95,3494.0,26501.17,4241.31,279.01,0,0,0,desktop,Safari,Windows,d5289_874,62.50998403394571,-114.48957859638345,0.523066098413509,False,2025-01-12,2025-01-14,bank_app_v1
76,4673,,b6428b83344d5a40,2025-02-27 17:03:08,LineOfCredit,20825.65,36,0.0981,1985,F,R9H,NL,47.59186138046983,-52.673786899347405,Full-time,Healthcare,49,monthly,1,0,126323.43,122868.82,560.88,12780.98,3500.58,271.79,0,0,0,mobile,Other,Android,d4673_189,47.59186138046983,-52.673786899347405,0.43490057944685845,False,2025-02-25,2025-02-28,bank_app_v1
77,3369,,52689890c14e3a7e,2025-01-08 18:57:05,PersonalLoan,51196.05,24,0.1419,1958,F,E3T,BC,49.200013742991864,-123.20195331211137,Part-time,Hospitality,63,biweekly,2,65,141143.35,150092.22,2658.72,11564.77,8173.45,923.01,0,0,1,desktop,Other,Windows,d3369_586,49.200013742991864,-123.20195331211137,0.24656851823350945,False,2024-12-26,2025-01-10,bank_app_v1
78,866,431cb363be95992d,d569d70699cc3aa5,2025-07-18 19:34:13,LineOfCredit,13540.94,48,0.0977,1971,M,A3P,ON,43.24759211550422,-79.81690014290771,Full-time,Technology,58,monthly,0,29,40898.64,49078.37,5290.76,3916.63,2089.41,433.65,0,0,2,mobile,Edge,iOS,d866_875,43.24759211550422,-79.81690014290771,0.21995610490581646,False,2025-07-04,2025-07-19,bank_app_v1
79,5069,,e033a6f93c851d3b,2025-08-06 09:49:42,PersonalLoan,14074.62,24,0.0746,1966,F,E1B,MB,,,Contract,Healthcare,12,monthly,1,25,51861.46,37547.51,1104.89,3695.52,12652.1,162.79,0,0,0,mobile,Firefox,Windows,d5069_378,,,0.45802949263282605,False,2025-07-29,2025-08-11,bank_app_v1
80,6430,39012e30e83a9f33,9889f132c73cda25,2025-08-10 11:08:17,AutoLoan,6178.33,24,0.1269,1985,M,J5R,NS,44.61311084964432,-63.59180837905002,Self-employed,Government,66,monthly,2,83,129302.57,101216.3,202.26,5111.09,1866.87,122.89,0,0,1,mobile,Safari,macOS,d6430_222,44.61311084964432,-63.59180837905002,0.17197095583418093,False,2025-08-09,2025-08-16,bank_app_v1
81,1733,,eb103f23a4f448a1,2025-04-28 14:41:27,LineOfCredit,11552.36,36,0.0427,1972,F,T7G,NL,47.42859848467072,-52.632202058987446,Full-time,Finance,14,biweekly,0,11,65204.63,69662.05,5368.48,2186.89,2548.71,120.1,0,1,0,mobile,Chrome,Linux,d1733_488,47.42859848467072,-52.632202058987446,0.640078383493154,False,2025-04-22,2025-05-02,bank_app_v1
82,5007,,46020b6d1597282c,2025-01-26 11:39:49,PersonalLoan,2638.04,72,0.1066,1964,M,M2Y,NL,47.46105902058141,-52.84662478008013,Self-employed,Construction,0,biweekly,1,99,22383.2,20572.1,2070.24,3674.97,1604.03,1670.31,1,1,2,desktop,Edge,Android,d5007_104,47.46105902058141,-52.84662478008013,0.2901943281771251,False,2025-01-22,2025-01-26,bank_app_v1
83,5437,,499f4a82f3103e30,2025-04-20 13:46:08,PersonalLoan,12786.73,48,0.0909,1958,M,N0H,YT,60.58884253504618,-135.05103760186032,Full-time,Hospitality,22,biweekly,1,56,96108.11,82098.73,7397.61,13603.6,4413.07,190.99,0,0,1,mobile,Other,Windows,d5437_959,33.75838210262506,-123.14132566849563,0.41634779178577136,False,2025-04-13,2025-04-21,bank_app_v1
84,3762,,d759a366d5fb4a77,2025-01-09 13:24:19,AutoLoan,5781.32,60,0.1155,1957,F,K4B,BC,,,Retired,Transportation,0,monthly,2,108,31663.26,28866.77,1195.71,3666.29,2571.02,454.96,1,0,2,mobile,Edge,Android,d3762_567,,,0.8355167860014359,False,2025-01-07,2025-01-12,bank_app_v1
85,4032,2ff0068796675730,64c021a2c2ecab71,2025-03-25 15:01:45,AutoLoan,15918.06,72,0.0781,1998,M,S0X,YT,60.657654383331945,-135.1772484020711,Unemployed,Retail,7,weekly,0,56,98329.61,102814.06,1136.69,2157.2,1445.97,598.18,0,0,2,mobile,Other,macOS,d4032_286,60.657654383331945,-135.1772484020711,0.48250191029565215,False,2025-03-11,2025-03-26,bank_app_v1
86,8205,,7c6980d324b36b62,2025-06-27 09:39:48,LineOfCredit,33250.4,12,0.0743,1969,F,C7L,NT,62.44536597259233,-114.2620359827828,Part-time,Energy,32,biweekly,0,0,130400.07,153187.52,15810.56,10051.78,3819.04,1043.89,1,0,0,mobile,Safari,iOS,d8205_608,62.44536597259233,-114.2620359827828,0.35027725677497973,True,2025-06-18,2025-06-28,bank_app_v1
87,3835,1d4367c81ad40719,12216fa8f6e1e24f,2025-07-07 15:57:19,LineOfCredit,8697.81,72,0.1193,1986,M,X2P,BC,49.2096478792487,-122.53622247176267,Full-time,Finance,34,monthly,3,123,31696.22,23233.98,3408.56,21811.22,1668.54,2790.23,0,0,0,desktop,Firefox,Windows,d3835_257,49.2096478792487,-122.53622247176267,0.5180884270993579,False,2025-07-01,2025-07-13,bank_app_v1
88,4109,,d0f66ffa081d223e,2025-02-23 14:39:15,CreditCard,1469.86,24,0.2036,1979,M,G1N,NT,62.353235569236816,-114.2617020296727,Full-time,Technology,64,monthly,2,116,104946.86,98594.9,19789.95,22715.0,716.5,100.91,0,0,1,mobile,Safari,Windows,d4109_882,62.353235569236816,-114.2617020296727,0.4428400887636228,False,2025-02-19,2025-02-24,bank_app_v1
89,408,,e7350203250fd50e,2025-06-18 17:27:57,CreditCard,18882.67,36,0.2284,1988,M,N8K,NU,63.68897354209649,-68.67297252284278,Retired,Construction,0,biweekly,2,76,26954.66,19484.98,14062.07,2042.21,3000.04,445.7,1,1,3,mobile,Other,Android,d408_983,63.68897354209649,-68.67297252284278,0.4327124806184239,False,2025-06-08,2025-06-19,bank_app_v1
90,3969,c3e99ac319d20f07,788d60c83b6d8f28,2025-07-21 09:24:33,LineOfCredit,24178.13,48,0.1473,1964,M,T4E,SK,50.47506196390095,-104.67775695342436,Full-time,Government,26,biweekly,1,71,32248.2,28407.66,9591.78,3973.42,4242.53,422.52,0,0,0,mobile,Safari,Android,d3969_595,50.47506196390095,-104.67775695342436,0.4253278141993815,False,2025-07-09,2025-07-21,bank_app_v1
91,2660,a29ec7400bf46eae,5a59bb7d038da9d3,2025-01-12 14:57:36,AutoLoan,5232.0,72,0.1398,1970,F,A6N,SK,,,Full-time,Healthcare,68,monthly,0,95,46554.69,45966.2,1807.83,6980.46,915.45,296.16,0,0,1,mobile,Chrome,macOS,d2660_346,,,0.5257106287770322,False,2025-01-05,2025-01-17,bank_app_v1
92,6310,27a2d3f91bbebc85,73d884d465e5d9ed,2025-07-13 10:29:36,AutoLoan,8555.92,24,0.111,1954,F,S4N,NB,46.01830314600745,-66.4960440699427,Contract,Energy,1,biweekly,1,79,45190.87,41362.8,1943.59,5278.21,3825.21,1725.93,0,1,0,mobile,Other,Windows,d6310_210,29.933030845282957,-126.36061143702251,0.5857429590858932,False,2025-07-07,2025-07-15,bank_app_v1
93,3443,,d0899ad4fbeb07c6,2025-03-17 16:48:04,LineOfCredit,8971.49,48,0.0612,1958,F,K3P,NU,63.739896812942995,-68.21004451280832,Full-time,Transportation,0,monthly,0,48,134664.33,124519.78,1330.4,13926.55,3917.81,244.6,0,2,2,mobile,Other,macOS,d3443_841,63.739896812942995,-68.21004451280832,0.5462058703289956,False,2025-03-08,2025-03-22,bank_app_v1
94,4785,774b3cbd1ff0b719,aa14ad896569bea6,2025-01-24 09:59:44,AutoLoan,13346.31,72,0.0503,1959,M,K1R,NS,44.5964487843766,-63.721966583021754,Full-time,Government,49,biweekly,0,88,55668.29,54986.51,1749.21,2463.73,30078.21,246.06,1,0,0,mobile,Safari,Windows,d4785_967,44.5964487843766,-63.721966583021754,0.36016728654776314,False,2025-01-10,2025-01-28,bank_app_v1
95,8889,3cca7861eeb83ca8,5403fa5009495645,2025-06-10 18:21:58,AutoLoan,10938.38,24,0.1087,1963,M,X6A,NL,47.65743508641924,-52.79576508698542,Full-time,Technology,0,biweekly,1,30,51419.15,53183.26,2734.39,36094.35,2276.77,386.4,0,0,1,mobile,Chrome,macOS,d8889_930,47.65743508641924,-52.79576508698542,0.4521629388671411,False,2025-05-28,2025-06-16,bank_app_v1
96,1113,,e81a957c4793f0c5,2025-07-28 10:32:20,AutoLoan,15806.97,72,0.1441,1983,M,J2V,SK,50.35857226216967,-104.43130439934222,Part-time,Hospitality,58,biweekly,0,84,78417.13,86532.22,1461.74,15944.19,948.44,640.78,0,0,1,mobile,Edge,Android,d1113_503,50.35857226216967,-104.43130439934222,0.37834696963466635,False,2025-07-23,2025-07-31,bank_app_v1
97,539,5492a232c2b7e4b2,755213275bcff3ba,2025-05-17 10:52:50,PersonalLoan,5413.41,60,0.1037,1959,F,E2N,YT,60.73271888045713,-134.8782816983755,Full-time,Education,44,weekly,0,143,72179.09,61296.01,1433.72,21996.08,2171.31,314.48,0,0,0,mobile,Firefox,Windows,d539_655,60.73271888045713,-134.8782816983755,0.7083249152572593,False,2025-05-15,2025-05-21,bank_app_v1
98,81,d19680c03a27d0e4,8aca7d1c989e170b,2025-04-07 16:11:56,LineOfCredit,9081.98,60,0.0796,1969,F,X8K,BC,49.135722588236746,-123.23594213533173,Full-time,Energy,22,biweekly,1,114,65106.6,77425.66,3937.59,28268.62,2848.37,1254.14,0,0,0,desktop,Edge,Linux,d81_485,34.28273810711966,-99.54018800866857,0.6015578163376958,False,2025-03-24,2025-04-10,bank_app_v1
99,8194,08a6d216dd7a9823,01c0a4cfcb7d5e8b,2025-01-14 15:22:30,AutoLoan,100000.0,60,0.0638,1972,F,P9N,SK,,,Full-time,Finance,60,biweekly,1,20,113561.07,114111.15,4028.68,18998.15,1515.77,304.7,0,1,3,desktop,Other,macOS,d8194_849,,,0.32461693144675985,False,2025-01-06,2025-01-16,bank_app_v1
100,1716,d9f21579ace60cf9,1df4d9a4f3069711,2025-02-15 19:41:11,LineOfCredit,7403.66,48,0.1128,1947,F,J3H,YT,60.65677256286587,-135.12813773514978,Retired,Construction,72,biweekly,0,0,43237.95,41072.22,2047.99,6738.07,3339.41,979.79,0,0,2,desktop,Firefox,Windows,d1716_737,60.65677256286587,-135.12813773514978,0.18284559100786524,False,2025-02-04,2025-02-19,bank_app_v1
101,586,,4e463073056a8b5f,2025-01-22 18:06:16,LineOfCredit,16614.06,60,0.0764,1978,F,C4K,YT,60.87511218410513,-134.7823280241404,Full-time,Transportation,57,biweekly,2,70,42541.06,42381.64,686.4,5005.95,4501.97,397.99,0,0,0,mobile,Edge,macOS,d586_395,60.87511218410513,-134.7823280241404,0.2821445459156523,False,2025-01-21,2025-01-24,bank_app_v1
102,6438,,a8b43c977909110d,2025-08-10 15:07:29,LineOfCredit,5012.59,72,0.0267,1961,F,C4P,NL,47.63110341372891,-52.432512416426036,Full-time,Hospitality,31,biweekly,0,0,112840.07,135408.08,9991.43,4474.7,2689.31,627.55,0,0,2,mobile,Safari,iOS,d6438_241,47.63110341372891,-52.432512416426036,0.2353916826802719,False,2025-08-02,2025-08-16,bank_app_v1
103,1289,eaf0bfa98dc94687,41dddb05e6eb99f9,2025-01-10 18:29:07,PersonalLoan,3936.82,36,0.0971,2000,F,H3S,NB,46.12337258485324,-64.56710781058374,Full-time,Retail,45,monthly,1,28,101432.25,78153.58,441.66,3773.12,27151.53,755.11,0,0,1,mobile,Safari,Linux,d1289_963,46.12337258485324,-64.56710781058374,0.2600789015968352,False,2025-01-08,2025-01-10,bank_app_v1
104,4243,,7a8c9bed82b6c237,2025-07-18 14:47:47,LineOfCredit,11718.85,48,0.0917,1952,M,M5H,YT,60.727129386164776,-134.87106978229644,Unemployed,Construction,35,biweekly,0,81,16098.32,15963.35,1875.75,3954.93,10882.08,407.96,1,1,1,desktop,Other,Windows,d4243_748,60.727129386164776,-134.87106978229644,0.5465972910378849,True,2025-07-16,2025-07-24,bank_app_v1
105,2057,,9bae82921b67fab7,2025-04-22 15:54:07,AutoLoan,25422.28,24,0.1367,1956,M,Y8Y,MB,,,Self-employed,Hospitality,78,monthly,1,0,97777.79,91619.71,7848.37,5820.11,2419.88,444.59,1,2,0,mobile,Chrome,macOS,d2057_502,,,0.6133018214002262,False,2025-04-16,2025-04-23,bank_app_v1
106,1870,68e350a141b8260e,b2712a57b4ae931f,2025-04-20 13:06:36,LineOfCredit,10827.09,36,0.1035,2002,M,P8X,BC,48.50101429948438,-123.29272040932167,Full-time,Transportation,72,biweekly,3,0,112397.91,127200.28,13849.23,3631.86,18462.47,156.22,0,1,0,mobile,Edge,Linux,d1870_519,28.381300920947382,-61.13035634492309,0.6372112994554,False,2025-04-07,2025-04-24,bank_app_v1
107,53,,2988b69b6862be4a,2025-01-20 18:10:43,AutoLoan,24384.0,36,0.1655,1988,F,J1G,NB,45.80293628344556,-66.70610884292678,Part-time,Technology,3,monthly,2,139,35784.83,34348.13,17565.55,13514.77,3100.13,215.11,0,1,0,mobile,Safari,Windows,d53_309,45.80293628344556,-66.70610884292678,0.7471258373381175,False,2025-01-14,2025-01-20,bank_app_v1
108,103,,f2e794fb707eafe5,2025-01-09 15:33:50,AutoLoan,14414.87,24,0.0672,1972,M,X1P,PE,46.424488482297136,-63.074559780252905,Full-time,Government,61,weekly,1,58,158094.28,173625.24,2453.48,11061.13,5733.7,137.37,0,0,0,mobile,Firefox,Windows,d103_681,49.51067793285634,-78.56598447404268,0.22170185409090953,False,2025-01-05,2025-01-13,bank_app_v1
109,2526,,63fd9b1a2b22d098,2025-04-11 10:11:41,PersonalLoan,3405.43,12,0.126,1983,M,C7L,NL,47.41832268510054,-52.50239451481593,Full-time,Energy,57,biweekly,0,43,48242.13,52684.3,4067.54,2872.1,6374.67,224.54,1,0,1,desktop,Firefox,iOS,d2526_459,47.41832268510054,-52.50239451481593,0.44703973705767514,False,2025-04-09,2025-04-14,bank_app_v1
110,6490,17ad6df120d6246b,942bce24b74b4794,2025-07-10 17:01:58,CreditCard,2889.81,48,0.1972,1953,M,K5A,NT,62.494169162891666,-114.50765932399986,Full-time,Technology,67,biweekly,0,64,132373.63,151380.91,1584.77,8009.89,10074.03,709.58,2,0,2,mobile,Edge,Windows,d6490_408,30.169448224682146,-66.92099115654912,0.276599502800406,False,2025-07-08,2025-07-12,bank_app_v1
111,1051,f1a5758bc6370ddf,c85d0e17559a4c84,2025-04-19 11:36:20,CreditCard,12623.3,12,0.1845,1985,M,Y5J,BC,48.47507449405014,-123.37827427619932,Self-employed,Healthcare,35,biweekly,2,127,310131.1,326228.92,7177.98,7470.8,1484.54,1801.78,0,2,1,mobile,Other,macOS,d1051_856,48.47507449405014,-123.37827427619932,0.3532493991974313,False,2025-04-07,2025-04-21,bank_app_v1
112,2912,,fb5c9a93ee2614ee,2025-01-16 16:48:47,CreditCard,3679.15,60,0.1757,1965,M,V4L,NB,45.416862746752564,-66.10392757486967,Full-time,Hospitality,101,biweekly,0,82,89715.49,89112.8,1435.44,10573.08,5761.7,468.31,1,0,1,mobile,Firefox,Windows,d2912_757,45.416862746752564,-66.10392757486967,0.28615774679941913,False,2025-01-14,2025-01-20,bank_app_v1
113,192,,3ee431b9323ef23c,2025-06-23 14:01:35,PersonalLoan,42020.78,72,0.0832,2000,F,B3X,MB,50.04100830363058,-97.08448021926614,Full-time,Retail,65,biweekly,1,97,155923.46,134266.15,3378.07,26484.01,2687.94,1190.9,1,0,2,mobile,Edge,macOS,d192_962,50.04100830363058,-97.08448021926614,0.19459122712814295,False,2025-06-09,2025-06-24,bank_app_v1
114,6573,,82dbbcfb6888b674,2025-05-24 17:33:21,LineOfCredit,12182.27,24,0.1705,1949,M,K3P,SK,52.422038987472845,-106.9238913510862,Full-time,Construction,0,monthly,1,0,82050.61,50329.55,3564.89,7375.32,8369.39,277.63,0,0,2,desktop,Safari,Windows,d6573_224,52.422038987472845,-106.9238913510862,0.2881467489959471,False,2025-05-10,2025-05-30,bank_app_v1
115,3220,,e4d53385a57fd722,2025-01-27 13:06:36,CreditCard,11324.66,48,0.2035,1945,F,K9T,PE,46.04385247308192,-63.09638615331179,Full-time,Energy,46,biweekly,1,120,206660.21,214346.07,5624.67,18851.58,74345.6,106.45,1,1,2,mobile,Edge,Linux,d3220_147,46.04385247308192,-63.09638615331179,0.4638993038932304,False,2025-01-26,2025-01-30,bank_app_v1
116,728,ebd695989a3671c2,6ed1c7018213183d,2025-08-09 16:13:12,PersonalLoan,40856.62,12,0.1552,1992,M,M4X,NT,62.149502443822186,-114.17483303148961,Contract,Healthcare,67,monthly,1,39,21183.84,19226.46,1084.19,7267.72,3464.01,581.92,0,0,3,mobile,Edge,iOS,d728_238,62.149502443822186,-114.17483303148961,0.5161510349009836,False,2025-08-01,2025-08-10,bank_app_v1
117,3610,,331b9b67081295b9,2025-04-16 12:35:23,LineOfCredit,3158.71,24,0.1214,1951,M,A3T,NU,63.817643655010244,-68.4891404572053,Full-time,Education,79,biweekly,2,0,84796.52,65866.96,17294.25,9747.91,2046.56,334.63,2,0,0,mobile,Chrome,iOS,d3610_796,63.817643655010244,-68.4891404572053,0.42465807871646916,False,2025-04-15,2025-04-21,bank_app_v1
118,8111,69bf9c13574bbfb6,f6368fbc0582e106,2025-01-23 11:02:47,AutoLoan,8592.57,60,0.082,1956,M,J0B,QC,45.3914254243153,-73.59021658818592,Full-time,Transportation,34,biweekly,0,32,71824.31,71843.08,5907.53,17293.18,2491.5,404.86,1,0,1,mobile,Other,iOS,d8111_456,45.3914254243153,-73.59021658818592,0.1609370303219215,False,2025-01-15,2025-01-29,bank_app_v1
119,7088,b93fe763e52b5cf5,fae8183337e3209a,2025-06-12 11:44:17,AutoLoan,15347.36,60,0.19,2000,F,Y1M,BC,49.14687206372906,-122.70898517648894,Contract,Construction,22,biweekly,0,51,49067.32,46658.35,1132.12,5039.9,8480.06,1674.89,0,0,0,mobile,Edge,iOS,d7088_115,36.83587720103713,-73.67422156959024,0.41452923800881347,False,2025-06-05,2025-06-17,bank_app_v1
120,1197,6fd599e57920d696,ee268cdd48a4a813,2025-03-29 19:02:28,LineOfCredit,37089.07,60,0.129,1975,F,T4G,NU,63.799826953012136,-68.45876286860673,Contract,Government,51,monthly,1,6,29188.81,34965.31,10011.14,3193.13,12406.52,241.86,0,0,1,mobile,Edge,Linux,d1197_944,63.799826953012136,-68.45876286860673,0.29678911229678057,False,2025-03-23,2025-03-29,bank_app_v1
121,3001,4f0ee810b704fb52,73397d036913bef7,2025-07-30 10:47:04,CreditCard,7244.55,72,0.1585,1995,F,G8P,NT,62.50953352083643,-114.40649446564615,Part-time,Transportation,0,biweekly,0,61,94572.75,82991.27,13103.76,20833.03,10803.74,663.52,0,0,1,mobile,Safari,iOS,d3001_843,62.50953352083643,-114.40649446564615,0.0947847696569154,False,2025-07-20,2025-08-05,bank_app_v1
122,2795,c0a64f2d8d7d85ba,65707a50dda74ef8,2025-01-16 09:18:45,AutoLoan,8618.98,36,0.0911,2004,M,Y5B,YT,60.8865185350936,-135.3198867710188,Full-time,Education,17,monthly,2,70,79794.07,79839.23,4614.8,11407.11,5190.16,206.34,0,0,3,mobile,Firefox,Windows,d2795_716,60.8865185350936,-135.3198867710188,0.16767482086809896,False,2025-01-07,2025-01-17,bank_app_v1
123,1632,,94641eb30e5254a1,2025-03-04 19:02:54,CreditCard,7457.59,60,0.184,2004,F,H9S,ON,43.07295267544337,-81.03198868815996,Full-time,Technology,97,monthly,1,32,35283.53,27774.1,1118.07,24542.1,5837.64,159.82,0,0,2,mobile,Firefox,Linux,d1632_853,43.07295267544337,-81.03198868815996,0.4099146412502917,False,2025-02-26,2025-03-10,bank_app_v1
124,8346,d7f5abe38a1e39b2,0ba4adfed0139a7c,2025-05-08 10:56:42,AutoLoan,41303.33,60,0.0992,1949,X,T3L,ON,43.56017786836284,-79.44218781139372,Full-time,Government,60,monthly,2,0,33818.05,29132.7,2847.32,6410.8,2509.18,138.22,0,1,1,mobile,Other,Android,d8346_205,43.56017786836284,-79.44218781139372,0.4072020711699744,False,2025-05-01,2025-05-13,bank_app_v1
125,7846,85c57d51851fa589,ad5e69528503a974,2025-06-05 13:37:07,AutoLoan,22681.03,12,0.1776,1953,M,H0B,NU,63.568284686877305,-68.42509478841966,Full-time,Retail,118,weekly,2,190,77386.32,74168.06,371.6,13658.94,2804.17,2669.28,0,0,2,mobile,Chrome,Android,d7846_112,63.568284686877305,-68.42509478841966,0.37200127408665806,False,2025-05-23,2025-06-06,bank_app_v1
126,6328,791970786d8a678e,a214ac027d0b9649,2025-01-07 09:30:28,CreditCard,2391.63,36,0.1344,1955,F,M9T,ON,43.00128945295762,-81.21901800961835,Full-time,Technology,90,biweekly,0,28,85614.79,87353.5,11300.65,3422.77,3291.55,463.92,0,0,4,mobile,Edge,iOS,d6328_716,43.00128945295762,-81.21901800961835,0.296454856818113,False,2024-12-25,2025-01-09,bank_app_v1
127,5236,,b1458791f01fcdae,2025-05-29 12:05:18,PersonalLoan,18919.3,36,0.0844,1949,M,T1L,ON,,,Full-time,Finance,69,monthly,0,94,140880.26,120008.56,2830.35,14967.24,1562.58,1013.79,0,0,0,desktop,Firefox,iOS,d5236_540,,,0.19017289793185896,False,2025-05-27,2025-06-02,bank_app_v1
128,7137,06342e77d2e4419f,387357cc631bcd1a,2025-07-29 14:27:59,CreditCard,5848.65,72,0.2664,1957,F,X0T,NL,47.53963462233917,-52.56487378627383,Full-time,Construction,109,biweekly,0,0,36690.32,33036.65,204.22,9980.03,2289.99,1005.0,0,0,0,mobile,Chrome,iOS,d7137_193,47.53963462233917,-52.56487378627383,0.18712651358031657,False,2025-07-18,2025-07-31,bank_app_v1
129,3794,66ae053e4ed33732,a74f07c35c10f29d,2025-04-22 17:40:38,PersonalLoan,10285.9,12,0.1777,1948,F,B1H,NU,63.74862844475412,-68.72058846167178,Part-time,Retail,1,biweekly,0,56,160861.91,193034.29,3285.2,8416.12,8471.23,129.24,1,0,0,mobile,Other,Windows,d3794_967,63.74862844475412,-68.72058846167178,0.28907582232726065,True,2025-04-21,2025-04-22,bank_app_v1
