ID,SEX,CITY,PROVINCE,FULLNAME,AGE,IsMarried,FAMILYID,RACE,Income,IsHomeOwner,HOMEVALUE,RENTVALUE,IsEduBachelors,IsUnemployed,AME,AMB,credit_score,AccountType,account_age,avg12_tx,BankIsPrimary,avg12_tx_volume,loan_status,credit_card_status,overdraft_usage,branch_visits,digital_usage_level,customer_service,complaints_filed,satisfaction_level,MobilePhone,CardNumber,CardType,Email,BankPresenceRating,ChurnProbability,AGE_bin,RACE_gen,Income_bin,HOMEVALUE_bin,RENTVALUE_bin,_k_score
31027,F,Toronto,ON,JOHNSON DONNA,30,True,,Asian,69623.0,True,1078807.0,0.0,True,False,2954,22649.46,699.0,Joint,18,4.91,False,26.69,Mortgage,True,False,1,Low,5,0,7,705-502-9282T,4510 1554T 3768 9949,CREDIT,TJD404941496@rand.zoho.com,0.15,0.11,26-35,OTHER,60k-100k,1M-2M,0-500,11
96280,F,Montreal,QC,BIBEAU JULIE,34,False,,Black,76813.0,True,671230.0,0.0,True,False,3449,35811.6,674.0,Credit; Checking,7,7.22,False,16.43,Mortgage,False,False,7,Low,6,3,2,819-792-8699T,4514 0171T 5806 7479,CREDIT,TcruelLion8BIJU@test.outlook.com,0.18,0.73,26-35,OTHER,60k-100k,500k-1M,0-500,21
59889,F,Toronto,ON,FLOREA VALERIA,28,False,,White,81763.0,True,1154408.0,0.0,True,False,4252,30305.31,714.0,Investment,10,66.0,True,2293.33,Personal Loan,True,False,0,High,3,0,5,343-557-5497T,4510 1539T 1839 3427,CREDIT,TFV6854557104@synth.aol.com,0.15,0.16,26-35,White,60k-100k,1M-2M,0-500,37
71458,F,Toronto,ON,MACINTOSH JANICE,32,False,,Black,68907.0,True,856727.0,0.0,True,False,3076,15128.59,685.0,Credit; Checking,9,5.58,False,25.94,Mortgage,True,True,0,Low,4,0,8,647-734-6889T,4514 0130T 7108 6129,CREDIT,TMJ28061208@synth.neo.com,0.15,0.1,26-35,OTHER,60k-100k,500k-1M,0-500,22
74912,F,Montreal,QC,DUFOUR KARINE,38,True,,Latino,60962.0,True,570032.0,0.0,True,False,3863,23068.0,685.0,Joint; Credit; Checking,15,12.16,False,62.72,Mortgage,False,False,0,Low,5,0,7,514-243-4094T,4510 1656T 2714 8727,DEBIT,TDK3914363737@fake.zoho.com,0.18,0.1,36-45,OTHER,60k-100k,500k-1M,0-500,5
53353,M,Toronto,ON,GOURLEY CAMERON,37,False,,White,97015.0,True,1282911.0,0.0,False,False,3874,42600.83,734.0,Credit,17,16.97,False,30.81,,True,False,0,Medium,2,2,3,613-257-9367T,4510 1348T 4142 9541,CREDIT,TGC783323114@non.yahoo.com,0.15,0.13,36-45,White,60k-100k,1M-2M,0-500,7
170358,F,Hamilton,ON,FOSTER LEONA,46,True,,White,79150.0,True,902571.0,0.0,True,False,4299,36611.22,786.0,Checking,13,12.64,False,27.25,Mortgage,True,False,0,Medium,2,3,4,365-385-9925T,4512 2377T 6140 9800,CREDIT,TFL99631457@non.mail.com,0.15,0.21,36-45,White,60k-100k,500k-1M,0-500,7
86348,F,Montreal,QC,ST-LOUIS GEORGETTE,42,False,,White,56872.0,True,591854.0,0.0,True,False,2769,11497.53,618.0,Checking,16,80.0,True,1702.24,Mortgage,True,False,0,High,3,1,4,450-738-5856T,4512 2389T 1966 2719,CREDIT,TSG6766@synth.zoho.com,0.18,0.16,36-45,White,30k-60k,500k-1M,0-500,8
17803,F,Toronto,ON,TOLTON SARA,36,False,,White,73501.0,True,1080879.0,0.0,True,False,3167,69440.07,727.0,Credit,18,94.0,True,1939.99,Mortgage,True,False,0,High,4,0,5,613-964-9591T,5415 9062T 4883 3163,CREDIT,TTS27318@fake.neo.com,0.15,0.04,26-35,White,60k-100k,1M-2M,0-500,37
77489,F,Montreal,QC,FORTIN JULIE,31,True,,Others,75737.0,True,589874.0,0.0,True,False,4796,46653.38,708.0,Investment,4,115.0,True,2745.95,Mortgage,False,False,4,High,4,1,7,819-788-5039T,4514 0116T 1264 2274,CREDIT,TFJ7383668@synth.hotmail.com,0.18,0.15,26-35,OTHER,60k-100k,500k-1M,0-500,7
33267,F,Toronto,ON,LEIS DELORES,33,False,,Black,77727.0,True,1178444.0,0.0,True,False,3277,28522.12,678.0,Credit; Checking,4,10.15,False,22.03,Mortgage,True,False,1,Low,6,3,3,416-752-1870T,4510 1365T 3136 3977,CREDIT,TspiritedChile4LEDE@synth.att.net,0.15,0.72,26-35,OTHER,60k-100k,1M-2M,0-500,63
102416,F,Montreal,QC,GAUTHIER JOHANNE,33,False,,Latino,73228.0,True,579819.0,0.0,True,False,3875,14732.92,637.0,Checking; Investment,4,9.54,False,2.0,Mortgage,False,False,0,Low,6,0,6,514-467-1730T,5415 9048T 7364 3392,CREDIT,TGJ51859052@fake.neo.com,0.18,0.21,26-35,OTHER,60k-100k,500k-1M,0-500,21
199073,M,Kitchener,ON,BURNS ROBT,41,False,,White,95595.0,True,970057.0,0.0,True,False,4684,42685.54,716.0,Checking; Credit; Investment,29,14.86,False,54.34,Mortgage,True,True,0,Medium,2,2,3,437-672-5846T,4510 1360T 6042 0783,CREDIT,TBR897003@test.yahoo.com,0.15,0.09,36-45,White,60k-100k,500k-1M,0-500,8
100406,M,Montreal,QC,MORISSETTE RAYMOND,40,False,,White,91537.0,True,632228.0,0.0,True,False,4541,25631.37,705.0,Investment,28,12.39,False,41.19,Mortgage,True,False,2,Medium,2,0,6,873-533-2280T,4510 1542T 4569 5217,CREDIT,TMR41811929@rand.bla.com,0.18,0.07,36-45,White,60k-100k,500k-1M,0-500,28
52053,M,Toronto,ON,YOLANDA GILMORE,21,False,,White,9699.0,False,0.0,864.0,False,False,1102,3644.62,404.0,Checking; Savings,5,12.54,False,17.81,,False,True,9,Medium,2,4,1,226-827-9363T,4519 9228T 2739 2209,DEBIT,TYOLANDA_GILMORE59@synth.jumo.com,0.15,0.52,18-25,White,0-30k,0-200k,500-1k,9
13164,M,Toronto,ON,WEBLEY KARL,28,False,,White,93962.0,True,1115750.0,0.0,True,False,3267,39924.16,717.0,Checking,17,62.0,True,2551.64,Mortgage,True,False,0,High,4,1,3,226-612-9046T,5415 9096T 1885 8797,CREDIT,TWEBLEY_KARL52@non.live.com,0.15,0.13,26-35,White,60k-100k,1M-2M,0-500,23
172935,F,Hamilton,ON,TRPKOVSKA MARE,39,False,,White,74385.0,True,864134.0,0.0,True,False,4019,27126.78,687.0,Checking,29,40.0,True,2521.76,,True,False,0,High,3,1,5,249-791-2954T,5415 9020T 4380 8772,CREDIT,TTM13767051@rand.iCloud.com,0.15,0.14,36-45,White,60k-100k,500k-1M,0-500,8
60351,F,Toronto,ON,LAU NANNY,45,False,,Asian,77524.0,True,1150826.0,0.0,False,False,3839,63972.12,717.0,Investment,30,11.0,False,29.55,Personal Loan,False,False,4,Medium,2,2,5,807-237-9291T,4514 0179T 4858 3023,CREDIT,TLN97728857@rand.aol.com,0.15,0.09,36-45,OTHER,60k-100k,1M-2M,0-500,23
13169,M,Toronto,ON,GEORGE QUINN,41,False,,Asian,70255.0,True,1070278.0,0.0,False,False,3061,72313.0,713.0,Credit,10,88.0,True,1865.21,Mortgage,True,False,0,High,4,5,2,249-498-8494T,4510 1511T 0470 0312,CREDIT,TGQ251554@non.mail.com,0.15,0.15,36-45,OTHER,60k-100k,1M-2M,0-500,7
35423,M,Toronto,ON,TOMPKINS SHAUN,48,True,8DbajFTz,Asian,107664.93,True,1207744.0,0.0,True,False,7640,30720.27,767.0,Investment; Credit,4,13.26,False,37.13,Mortgage,False,False,9,Medium,2,0,5,519-484-3540T,4510 1356T 8105 8616,CREDIT,TTS9918@rand.aol.com,0.15,0.07,46-55,OTHER,100k-200k,1M-2M,0-500,10
146475,F,Ottawa,ON,CORDOVADO LORIS,46,False,,White,109296.0,True,929495.0,0.0,True,False,9108,24359.78,726.0,Credit; Checking,13,113.0,True,4917.6,Mortgage,False,False,3,High,4,2,4,807-894-3836T,4510 1543T 5306 0757,CREDIT,TCL356424581@non.neo.com,0.14,0.06,36-45,White,100k-200k,500k-1M,0-500,9
39542,F,Toronto,ON,SMEETON HEATHER,27,False,,Others,98529.0,True,1267154.0,0.0,True,False,4351,17727.05,728.0,Credit,18,68.0,True,2267.41,Mortgage,True,False,0,High,4,1,6,416-814-9332T,5415 9042T 4661 7425,CREDIT,TSH9446559@non.zoho.com,0.15,0.09,26-35,OTHER,60k-100k,1M-2M,0-500,63
121638,F,Vancouver,BC,REITAN JENNY,42,True,RS2bgqZF,Asian,82952.0,True,1220419.0,0.0,True,False,4687,27606.79,713.0,Joint,18,11.93,False,31.56,Mortgage,True,False,9,Medium,2,0,7,250-727-9301T,4512 2375T 2750 4993,CREDIT,TRJ608078867@non.aol.com,0.13,0.15,36-45,OTHER,60k-100k,1M-2M,0-500,12
114452,F,Vancouver,BC,KIRKOSKI GAIL,32,False,,White,94598.0,True,1003635.0,0.0,True,False,3013,35100.44,709.0,Investment; Checking; Credit,16,9.07,False,31.56,Mortgage,True,False,12,Low,6,1,5,778-290-4364T,4510 1525T 8029 8991,CREDIT,TKG43508@rand.yahoo.com,0.13,0.28,26-35,White,60k-100k,1M-2M,0-500,7
210401,F,London,ON,KILPATRICK CHRISTINE,43,False,,White,84621.0,True,652633.0,0.0,True,False,3874,11805.6,669.0,Credit,4,110.0,True,3069.66,Mortgage,False,False,0,High,3,1,4,548-564-1748T,4512 2340T 7107 9293,CREDIT,TKC26182969@synth.jumo.com,0.17,0.14,36-45,White,60k-100k,500k-1M,0-500,8
26095,M,Toronto,ON,BECHTEL JIM,41,True,,White,101109.0,True,1274366.0,0.0,True,False,8426,21167.24,752.0,Joint; Investment; Credit; Checking,5,12.44,False,48.94,Mortgage,True,False,0,Medium,2,1,3,647-386-9910T,5415 9019T 0380 3042,CREDIT,TBJ0767987@test.gmail.com,0.15,0.09,36-45,White,100k-200k,1M-2M,0-500,16
13641,M,Toronto,ON,WAIN KHALID,20,False,,White,9307.0,False,0.0,992.0,False,False,814,6844.48,413.0,Checking,4,5.49,False,19.01,,False,False,0,Medium,2,1,5,742-859-7931T,4514 0152T 3278 8026,CREDIT,TWAIN_KHALID4@fake.att.net,0.15,0.07,18-25,White,0-30k,0-200k,500-1k,9
48653,M,Toronto,ON,PROVOST DAVID,33,False,,Asian,79049.0,True,1207463.0,0.0,True,False,3475,9021.82,688.0,Credit,20,63.0,True,2611.72,Mortgage,True,True,0,High,5,1,6,683-943-2345T,5415 9047T 0660 8332,CREDIT,TPD89809@rand.att.net,0.15,0.09,26-35,OTHER,60k-100k,1M-2M,0-500,39
40772,F,Toronto,ON,DOBBIE JUDITH,37,False,,Asian,74559.0,True,1187788.0,0.0,False,False,3306,54000.7,716.0,Checking,4,15.75,False,44.57,Personal Loan,True,False,0,Medium,2,2,5,249-667-3090T,5415 9035T 0420 5561,CREDIT,TbrainyWidgeon9DOJU@fake.jumo.com,0.15,0.09,36-45,OTHER,60k-100k,1M-2M,0-500,23
154445,F,Ottawa,ON,BUTT NICOLE,20,False,,Asian,17484.0,False,0.0,813.0,False,False,1153,6189.43,428.0,Checking; Savings,7,111.0,True,671.72,,False,False,2,High,4,4,2,753-221-6628T,4514 0183T 5128 7214,CREDIT,TBN9194@rand.netZero.com,0.14,0.13,18-25,OTHER,0-30k,0-200k,500-1k,5
404,F,Toronto,ON,VANDERBY GRETA,45,True,,White,92808.0,True,1392270.0,0.0,True,False,4409,114777.15,773.0,Joint; Investment; Checking; Credit,4,120.0,True,2545.42,Personal Loan,False,False,0,High,5,3,4,365-359-9255T,4512 2324T 1163 4824,CREDIT,TVG797602589@rand.netZero.com,0.15,0.05,36-45,White,60k-100k,1M-2M,0-500,25
32839,M,Toronto,ON,STRUTT HOWARD,36,False,,Asian,88071.0,True,1112961.0,0.0,True,False,4947,13265.54,685.0,Investment,18,18.57,False,32.76,Mortgage,True,False,0,Medium,2,0,6,437-898-6200T,5415 9018T 5062 3481,CREDIT,TSH4857@synth.netZero.com,0.15,0.08,26-35,OTHER,60k-100k,1M-2M,0-500,39
77670,M,Montreal,QC,LAPOINTE ROGER,40,True,,Asian,66764.0,True,615658.0,0.0,True,False,5415,5312.28,678.0,Joint; Checking,9,12.25,False,47.38,Mortgage,True,False,11,Low,6,4,3,263-482-6097T,4514 0174T 9778 8178,CREDIT,TLR198679087@test.neo.com,0.18,0.61,36-45,OTHER,60k-100k,500k-1M,0-500,17
100370,F,Montreal,QC,GAUDREAULT GEORGETTE,35,False,,Black,82601.0,True,604053.0,0.0,True,False,3552,56024.1,716.0,Investment,16,46.0,True,1939.76,Mortgage,True,False,0,High,4,0,4,514-659-7166T,4510 1560T 2556 7244,CREDIT,TGG18669763@test.zoho.com,0.18,0.1,26-35,OTHER,60k-100k,500k-1M,0-500,21
95432,M,Montreal,QC,BOUBLIL GEORGES,22,False,,White,32726.0,False,0.0,575.0,False,False,2067,8434.62,423.0,Savings,18,9.33,False,2.62,,False,False,0,Low,6,0,4,468-740-1375T,5415 9018T 8340 7320,CREDIT,TBOUBLIL_GEORGES11@test.zoho.com,0.18,0.16,18-25,White,30k-60k,0-200k,500-1k,8
3017,M,Toronto,ON,LOPES SERGIO,40,True,,White,75327.0,True,1354685.0,0.0,True,False,5293,13058.44,698.0,Investment; Joint; Checking; Credit,21,16.65,False,75.33,Mortgage,True,False,2,Medium,2,3,2,343-777-4699T,4510 1555T 9080 6535,CREDIT,TLS15569@non.att.net,0.15,0.41,36-45,White,60k-100k,1M-2M,0-500,21
21733,F,Toronto,ON,STAPPER INGRID,47,False,,Asian,76269.0,True,1227143.0,0.0,True,False,3192,79295.88,734.0,Investment,19,119.0,True,1993.07,Mortgage,True,False,0,High,3,0,6,437-123-5104T,5415 9062T 1167 5960,CREDIT,TSI9430@non.proton.com,0.15,0.12,46-55,OTHER,60k-100k,1M-2M,0-500,23
17308,M,Toronto,ON,LAVIOLETTE ANDRE,46,False,,White,110419.0,True,1124028.0,0.0,False,False,8445,28613.9,757.0,Investment,5,65.0,True,5535.54,Mortgage,True,True,4,High,4,3,2,249-818-5494T,4510 1372T 0316 6316,CREDIT,TLAANmurkyLion91985@synth.proton.com,0.15,0.3,36-45,White,100k-200k,1M-2M,0-500,9
16092,F,Toronto,ON,COTE JOANNE,28,False,,White,64381.0,True,1019324.0,0.0,True,False,3220,23797.21,682.0,Checking; Credit,9,10.62,False,15.95,Personal Loan,False,False,2,Medium,2,0,6,289-751-3809T,4510 1561T 1079 9619,CREDIT,TCOTE_JOANNE35@non.comcast.net,0.15,0.1,26-35,White,60k-100k,1M-2M,0-500,37
76623,M,Montreal,QC,FOURNIER ARSENAULT,38,True,IRLVLgpT,Latino,84303.58,True,623420.0,0.0,True,False,5288,31445.76,731.0,Joint; Checking; Investment; Credit,20,21.96,False,39.76,Personal Loan,True,False,7,Low,6,0,4,263-371-8682T,4510 1677T 2395 7492,DEBIT,TFA74165204@non.aol.com,0.18,0.31,36-45,OTHER,60k-100k,500k-1M,0-500,17
113762,F,Vancouver,BC,THOMAS MCDONALD,28,False,,Asian,68974.0,True,1354569.0,0.0,True,False,3327,10545.0,698.0,Credit,11,35.0,True,2657.21,Mortgage,True,False,0,High,3,1,6,604-832-1829T,5415 9052T 0968 9138,CREDIT,TTHOMAS_MCDONALD98@non.netZero.com,0.13,0.23,26-35,OTHER,60k-100k,1M-2M,0-500,16
29438,M,Toronto,ON,DOE MICHAEL,24,False,,White,85699.0,False,0.0,1266.0,True,False,2484,13355.79,507.0,Checking; Savings; Credit; Investment,11,109.0,True,1802.21,,False,False,0,High,4,4,1,742-842-1414T,4512 2381T 1767 5210,CREDIT,TDOEgleefulMandrill911@non.icloud.com,0.15,0.05,18-25,White,60k-100k,0-200k,1k-2k,10
47173,F,Toronto,ON,HASTINGS JENNIFER,41,False,,Black,91144.0,True,1017584.0,0.0,False,False,5833,30616.71,689.0,Investment,11,88.0,True,4338.11,Mortgage,False,False,0,High,4,1,4,705-397-8288T,4519 9226T 1656 2173,DEBIT,THJ28475535@synth.yahoo.com,0.15,0.11,36-45,OTHER,60k-100k,1M-2M,0-500,23
217145,F,Markham,ON,DELVECCHIO SANDRA,27,True,ZmJXCz42,Asian,79812.88,True,1201218.0,0.0,True,False,3474,15877.06,718.0,Credit,12,60.0,True,2776.98,Mortgage,True,False,2,High,5,1,7,548-684-7010T,4510 1692T 5708 3508,DEBIT,TDELVECCHIO_SANDRA40@synth.live.com,0.12,0.13,26-35,OTHER,60k-100k,1M-2M,0-500,5
67138,F,Toronto,ON,BOOTH LOUELLA,38,True,,Asian,90419.0,True,530407.0,0.0,True,False,5322,18756.5,706.0,Investment,11,15.07,False,69.57,Mortgage,True,False,0,Medium,2,0,5,519-733-6627T,4510 1626T 8127 3838,DEBIT,TBL8820@non.proton.com,0.15,0.14,36-45,OTHER,60k-100k,500k-1M,0-500,8
9228,F,Toronto,ON,HUARD HEATHER,42,True,,Asian,86411.0,True,1288462.0,0.0,False,False,4802,32234.23,708.0,Investment,27,24.39,False,61.01,Mortgage,False,True,0,Medium,2,2,4,613-719-7189T,4510 1386T 1397 3831,CREDIT,THH15080@synth.icloud.com,0.15,0.09,36-45,OTHER,60k-100k,1M-2M,0-500,6
63257,F,Toronto,ON,GINA ALEXANDER,40,False,,White,93602.0,True,1240972.0,0.0,True,False,4809,17754.21,725.0,Credit; Investment,12,13.92,False,61.52,Mortgage,True,False,0,Medium,2,1,6,343-386-1222T,4512 2315T 8489 5407,CREDIT,TGA5479@rand.neo.com,0.15,0.09,36-45,White,60k-100k,1M-2M,0-500,42
54822,F,Toronto,ON,ROSE AMY,41,False,,White,86239.0,True,1363373.0,0.0,True,False,3760,34865.46,730.0,Credit,4,16.39,False,73.52,Mortgage,True,True,3,Medium,2,1,4,683-303-6328T,4514 0162T 5203 6261,CREDIT,TfondThrush8ROAM@fake.icloud.com,0.15,0.11,36-45,White,60k-100k,1M-2M,0-500,42
20424,M,Toronto,ON,DASILVA JERRY,21,False,,Asian,6787.0,False,0.0,902.0,False,False,1085,8876.31,436.0,Checking,4,9.23,False,12.59,,False,True,0,Low,5,0,6,905-925-2944T,4510 1525T 8116 7572,CREDIT,TDASILVApleasedWigeon788@rand.hotmail.com,0.15,0.08,18-25,OTHER,0-30k,0-200k,500-1k,11
34810,M,Toronto,ON,JON NAVARRO,22,False,,Asian,19172.0,False,0.0,1188.0,False,False,1178,6285.4,407.0,Savings; Checking,4,0.47,False,13.59,,False,False,0,Medium,2,3,2,905-996-1904T,4510 1583T 1288 9847,CREDIT,TJON_NAVARRO73@non.hotmail.com,0.15,0.41,18-25,OTHER,0-30k,0-200k,1k-2k,6
10818,F,Toronto,ON,CHAMPAGNE LOUISE,32,False,,Asian,62335.0,True,855443.0,0.0,True,False,3350,14452.82,661.0,Credit,16,7.63,False,31.73,Mortgage,True,True,7,Low,5,0,6,437-250-4284T,4510 1529T 8680 1657,CREDIT,TCL9084342208@fake.gmail.com,0.15,0.24,26-35,OTHER,60k-100k,500k-1M,0-500,22
291,F,Toronto,ON,SEDLACEK ROBBINS,38,True,PVRwZt0H,Asian,82625.45,True,1172283.0,0.0,True,False,5769,55176.36,731.0,Investment,20,16.47,False,34.67,Mortgage,False,False,0,High,1,4,1,249-370-4587T,5415 9012T 8917 4830,CREDIT,TSR8564484@test.cogeco.ca,0.15,0.05,36-45,OTHER,60k-100k,1M-2M,0-500,36
87060,M,Montreal,QC,LAVERGNE RONALD,42,False,,White,94620.0,True,583074.0,0.0,True,False,4456,31455.7,704.0,Credit,21,20.78,False,77.72,Mortgage,True,False,0,Medium,2,0,5,263-276-3892T,4514 0161T 6165 2357,CREDIT,TLR5995@rand.yahoo.com,0.18,0.09,36-45,White,60k-100k,500k-1M,0-500,28
91706,M,Montreal,QC,GILLIS YVES,45,True,,Black,92815.0,True,651265.0,0.0,True,False,4031,88658.18,770.0,Investment,8,18.8,False,65.63,Mortgage,True,False,1,Low,6,3,2,514-748-2830T,4510 1544T 8481 2020,CREDIT,TGILLISYVES@rand.gmail.com,0.18,0.5,36-45,OTHER,60k-100k,500k-1M,0-500,17
72003,F,Toronto,ON,DANIELLE MUNOZ,45,False,,Asian,80956.0,True,1003999.0,0.0,True,False,3851,59173.22,714.0,Checking,8,9.27,False,29.5,Mortgage,False,True,5,Low,4,0,7,437-670-2973T,4519 9243T 1224 4863,DEBIT,TspiritedCake8DAMU@fake.iCloud.com,0.15,0.07,36-45,OTHER,60k-100k,1M-2M,0-500,69
120907,F,Vancouver,BC,BLACK KRISTIE,32,False,,White,91033.0,True,1347784.0,0.0,True,False,3919,30420.39,723.0,Credit,16,61.0,True,1970.72,Mortgage,True,True,0,High,4,4,4,236-728-3503T,4510 1639T 4344 3518,DEBIT,TBK30251@test.icloud.com,0.13,0.46,26-35,White,60k-100k,1M-2M,0-500,7
141385,M,Edmonton,AB,FOSTER ADAM,31,False,,White,85487.0,True,442362.0,0.0,True,False,3637,37924.72,681.0,Checking,9,7.77,False,31.1,Mortgage,True,False,9,Low,4,2,4,825-520-6993T,4514 0187T 1982 8055,CREDIT,TFA7399476@synth.proton.com,0.16,0.14,26-35,White,60k-100k,200k-500k,0-500,16
30372,M,Toronto,ON,CROSWELL TREVOR,38,True,,White,112473.0,True,1146018.0,0.0,True,False,9373,25519.82,779.0,Joint,4,16.79,False,56.76,Mortgage,True,False,0,Medium,2,0,6,437-330-6033T,4510 1551T 6621 6473,CREDIT,TCROSWELLTREVOR@fake.zoho.com,0.15,0.06,36-45,White,100k-200k,1M-2M,0-500,16
37710,F,Toronto,ON,KING PATRICIA,44,False,,Asian,71585.0,True,1094238.0,0.0,True,False,4431,41440.15,693.0,Checking,15,35.0,True,2900.42,Mortgage,True,True,7,High,5,2,4,226-379-6115T,5415 9072T 9671 8074,CREDIT,TrelievedHoopoe5KIPA@synth.netZero.com,0.15,0.16,36-45,OTHER,60k-100k,1M-2M,0-500,69
76060,F,Montreal,QC,MORIN STEPHANE,24,False,,Latino,56968.0,False,0.0,701.0,True,False,2073,2683.05,487.0,Checking,3,14.31,False,9.87,Student Loan,False,False,0,Medium,2,0,6,450-380-2655T,4514 0111T 5948 3290,CREDIT,TMORINempathicWeaver81@rand.icloud.com,0.18,0.11,18-25,OTHER,30k-60k,0-200k,500-1k,7
22146,M,Toronto,ON,WHITE CARL,38,False,,Asian,73738.0,True,1023854.0,0.0,True,False,3437,57419.77,724.0,Credit,13,9.51,False,10.89,Personal Loan,False,False,5,Low,5,0,5,647-367-9837T,4519 9245T 8788 2704,DEBIT,TWC6358811251@fake.neo.com,0.15,0.14,36-45,OTHER,60k-100k,1M-2M,0-500,40
137552,F,Edmonton,AB,WOOD BRENDA,35,False,,Asian,76039.0,True,418155.0,0.0,True,False,3975,67542.69,681.0,Investment,4,6.2,False,6.6,Mortgage,False,False,9,Low,6,3,2,825-153-8197T,4510 1364T 6999 6440,CREDIT,TlazyMackerel0WOBR@rand.att.net,0.16,0.58,26-35,OTHER,60k-100k,200k-500k,0-500,7
12333,M,Toronto,ON,THOMSON ANDREW,35,True,DBGIK1Zq,Asian,118211.0,True,1325492.0,0.0,True,False,9851,6584.33,769.0,Joint,13,13.1,False,20.13,Mortgage,True,False,3,Low,5,2,4,548-382-4292T,4510 1393T 3837 1563,CREDIT,TTHOMSONANDREW@rand.live.com,0.15,0.07,26-35,OTHER,100k-200k,1M-2M,0-500,18
41936,F,Toronto,ON,SCOTT MILLS,35,False,,White,102531.0,True,1302080.0,0.0,True,False,7302,8325.78,704.0,Credit,17,9.29,False,18.5,Personal Loan,True,False,0,Low,5,1,6,683-842-7718T,4519 9263T 6268 5570,DEBIT,TSM1391874@synth.outlook.com,0.15,0.13,26-35,White,100k-200k,1M-2M,0-500,9
2621,F,Toronto,ON,THOMSON DAWN,23,False,,Black,55384.0,False,0.0,1142.0,True,False,2134,4126.28,461.0,Savings; Credit; Checking,10,13.59,False,26.07,,False,False,2,Medium,2,0,5,753-968-6642T,4512 2316T 8469 8185,CREDIT,TTHOMSON_DAWN94@fake.cogeco.ca,0.15,0.09,18-25,OTHER,30k-60k,0-200k,1k-2k,10
41233,F,Toronto,ON,BRADY BRIDGET,27,False,,Native,107626.0,True,1158294.0,0.0,True,False,3686,8091.49,691.0,Checking,5,10.6,False,12.16,Mortgage,True,False,8,Low,5,2,4,807-389-3963T,4510 1614T 7085 2269,DEBIT,TBRADYwrathfulCheese317@synth.neo.com,0.15,0.27,26-35,OTHER,100k-200k,1M-2M,0-500,13
148186,F,Ottawa,ON,ROBINSON MAXINE,36,True,sEqyjqOJ,White,99612.0,True,808890.0,0.0,True,False,4663,51862.5,770.0,Credit,2,16.85,False,32.09,Mortgage,False,False,12,Low,5,0,6,613-178-2878T,4510 1544T 1573 0462,CREDIT,TRM56516375@non.bla.com,0.14,0.06,26-35,White,60k-100k,500k-1M,0-500,7
68382,M,Toronto,ON,YOUNG BRIAN,45,True,vdVRe71e,White,119047.58,True,1205549.0,0.0,True,False,9921,57831.23,788.0,Joint,18,18.32,False,18.33,Mortgage,True,False,0,High,1,4,2,416-821-3437T,4510 1546T 8476 9173,CREDIT,TYB60048027@non.neo.com,0.15,0.37,36-45,White,100k-200k,1M-2M,0-500,16
12341,F,Toronto,ON,BERNATCHEZ CATHY,20,False,,Asian,16200.0,False,0.0,929.0,False,False,1031,10192.32,407.0,Checking,10,63.0,True,531.1,,False,False,0,High,3,1,5,365-584-9694T,4512 2366T 3539 7403,CREDIT,TBC5730723@synth.neo.com,0.15,0.05,18-25,OTHER,0-30k,0-200k,500-1k,15
96569,M,Montreal,QC,BESSE ANDRE,37,False,,Latino,72282.0,True,569253.0,0.0,True,False,3696,17511.3,681.0,Investment,4,70.0,True,2318.42,Mortgage,False,False,0,High,5,0,5,418-913-6768T,4510 1569T 1204 7035,CREDIT,TBEANthrilledCrane91978@synth.netZero.com,0.18,0.09,36-45,OTHER,60k-100k,500k-1M,0-500,18
51806,M,Toronto,ON,JOHNSTON LES,34,True,9vcCX1Fa,Asian,81418.0,True,912547.0,0.0,True,False,3465,11212.03,717.0,Credit,3,27.25,False,13.26,Mortgage,True,True,1,Low,4,4,1,807-893-3825T,4512 2359T 1233 1937,CREDIT,TJOHNSTONLES@test.aol.com,0.15,0.3,26-35,OTHER,60k-100k,500k-1M,0-500,8
63783,M,Toronto,ON,MCEWEN RAYMOND,30,False,,Native,75800.0,True,1043820.0,0.0,True,False,3236,19180.94,695.0,Credit; Checking,18,108.0,True,2334.6,Mortgage,True,False,0,High,5,0,7,905-895-3358T,4510 1578T 6294 8742,CREDIT,TMR44247472@test.zoho.com,0.15,0.09,26-35,OTHER,60k-100k,1M-2M,0-500,39
64015,M,Toronto,ON,RENWICK ROBERT,34,False,,Asian,99431.0,True,1035403.0,0.0,True,False,4021,8053.27,713.0,Investment; Checking,4,14.22,False,22.09,Mortgage,False,False,0,Low,5,1,4,807-416-5591T,4512 2397T 6002 2207,CREDIT,TRR9471207082@rand.att.net,0.15,0.04,26-35,OTHER,60k-100k,1M-2M,0-500,39
94383,F,Montreal,QC,JEAN FRANCOISE,22,False,,White,27881.0,False,0.0,605.0,False,False,1557,6424.19,415.0,Checking,4,8.06,False,15.13,,False,False,9,Medium,2,1,4,514-917-2698T,4514 0143T 3434 3376,CREDIT,TJEAN_FRANCOISE93@non.live.com,0.18,0.05,18-25,White,0-30k,0-200k,500-1k,6
15080,M,Toronto,ON,PELOSI BENITO,28,True,,Asian,108999.0,True,1120347.0,0.0,True,False,4685,3541.81,744.0,Credit; Joint; Investment; Checking,12,9.27,False,20.16,Mortgage,False,True,7,Low,5,2,4,519-634-7741T,4512 2389T 6550 7173,CREDIT,TPELOSI_BENITO43@synth.proton.com,0.15,0.08,26-35,OTHER,100k-200k,1M-2M,0-500,18
